"","date","time","state","cases_new","cases_import","cases_recovered","cases_active","cases_cluster","cases_pvax","cases_fvax","cases_child","cases_adolescent","cases_adult","cases_elderly","cases_truncate","ma_7day_cases","ma_7day_cases_truncate","rollcases_7d","deaths_new","deaths_bid","deaths_new_dod","deaths_bid_dod","deaths_pvax","deaths_fvax","deaths_tat","ma_7day_deaths","rolldeaths_7d","rt","lower","upper","population_new","ir_7day","mr_7day"
"5893","2020-12-17",328,"Melaka",98,0,0,150,98,0,0,0,0,29,5,98,37.4285714285714,37.4285714285714,145,0,0,0,0,0,0,0,0,0,4.80324628767697,4.80324628767697,4.80324628767697,930700,15.5796712152144,0
"5894","2020-12-17",328,"Negeri Sembilan",33,0,58,794,17,0,0,6,1,23,3,33,111.571428571429,111.571428571429,562,0,0,0,0,0,0,0,0,1,NA,NA,NA,1245700,45.1151962751866,0.0802761499558481
"5895","2020-12-17",328,"Pahang",4,0,11,398,1,0,0,0,0,4,0,4,8.42857142857143,8.42857142857143,228,0,0,0,0,0,0,0,0,0,0.767773535420023,0.767773535420023,0.767773535420023,1674600,13.6151916875672,0
"5896","2020-12-17",328,"Perak",41,0,45,532,39,0,0,0,3,37,1,41,57.8571428571429,57.8571428571429,427,0,0,0,0,0,0,0,0.142857142857143,1,1.1289231041726,1.1289231041726,1.1289231041726,2512100,16.9977309820469,0.0398073325106485
"5897","2020-12-17",328,"Perlis",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.99785540790344,1.99785540790344,1.99785540790344,254000,0.393700787401575,0
"5898","2020-12-17",328,"Pulau Pinang",80,0,58,339,61,0,0,0,2,76,2,80,44.4285714285714,44.2857142857143,376,0,0,0,0,0,0,0,0.285714285714286,2,NA,NA,NA,1774600,21.1878733235659,0.112701453848755
"5899","2020-12-17",328,"Sabah",184,0,263,2551,18,0,0,17,18,128,21,184,235.714285714286,235.571428571429,2289,2,1,3,1,0,0,1,2,21,0.965869284401874,0.965869284401874,0.965869284401874,3903400,58.6411846082902,0.537992519342112
"5900","2020-12-17",328,"Sarawak",9,6,1,24,0,0,0,0,0,5,0,3,2.14285714285714,1,11,0,0,0,0,0,0,0,0,0,1.34734936092359,1.34734936092359,1.34734936092359,2812800,0.391069397042093,0
"5901","2020-12-17",328,"Selangor",368,0,636,6021,102,0,0,32,16,304,16,368,488.285714285714,486.714285714286,3971,0,0,1,0,0,0,0,0.285714285714286,4,1.03863641010856,1.03863641010856,1.03863641010856,6528400,60.8265424912689,0.0612707554684149
"5902","2020-12-17",328,"Terengganu",2,0,0,42,2,0,0,1,0,1,0,2,3.57142857142857,3.57142857142857,39,0,0,0,0,0,0,0,0,0,2.13050174650424,2.13050174650424,2.13050174650424,1245700,3.13076984827808,0
"5903","2020-12-17",328,"W.P. Kuala Lumpur",297,0,97,2578,240,0,0,1,0,282,6,297,301.571428571429,299.142857142857,1850,0,0,0,0,0,0,0,0,0,NA,NA,NA,1780700,103.891727972146,0
"5904","2020-12-17",328,"W.P. Labuan",16,0,5,64,5,0,0,1,4,9,2,16,15.8571428571429,15.7142857142857,71,0,0,0,0,0,0,0,0.142857142857143,1,NA,NA,NA,99300,71.5005035246727,1.00704934541793
"5905","2020-12-17",328,"W.P. Putrajaya",2,0,1,11,2,0,0,0,0,2,0,2,2.71428571428571,2.71428571428571,9,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,8.67052023121387,0
"5906","2020-12-18",329,"Johor",77,2,73,981,43,0,0,4,6,62,5,75,115.142857142857,114.571428571429,550,0,0,0,0,0,0,0,0.142857142857143,4,0.931734172919626,0.931734172919626,0.931734172919626,3764300,14.6109502430731,0.106261456313259
"5907","2020-12-18",329,"Kedah",4,0,10,128,2,0,0,1,1,2,0,4,9.14285714285714,9.14285714285714,76,0,0,0,0,0,0,0,0,0,0.733290719440952,0.733290719440952,0.733290719440952,2180600,3.48527928093185,0
"5908","2020-12-18",329,"Kelantan",1,0,3,41,0,0,0,0,0,1,0,1,4.57142857142857,4.57142857142857,18,0,0,0,0,0,0,0,0.142857142857143,2,0.602527975939134,0.602527975939134,0.602527975939134,1885700,0.954552686005197,0.106061409556133
"5909","2020-12-18",329,"Melaka",140,0,0,290,139,0,0,0,0,129,0,140,38.5714285714286,38.5714285714286,280,0,0,0,0,0,0,0,0,0,4.10095360968377,4.10095360968377,4.10095360968377,930700,30.0848823466208,0
"5910","2020-12-18",329,"Negeri Sembilan",174,0,142,826,161,0,0,8,0,68,4,174,82.7142857142857,82.7142857142857,672,0,0,0,0,0,0,0,0,1,NA,NA,NA,1245700,53.9455727703299,0.0802761499558481
"5911","2020-12-18",329,"Pahang",6,0,23,381,4,0,0,1,0,4,0,6,10.1428571428571,10.1428571428571,138,0,0,0,0,0,0,0,0,0,0.574645284893265,0.574645284893265,0.574645284893265,1674600,8.24077391615908,0
"5912","2020-12-18",329,"Perak",65,0,86,511,59,0,0,0,1,62,2,65,52,52,480,0,0,0,0,0,0,0,0,1,1.07421780113679,1.07421780113679,1.07421780113679,2512100,19.1075196051113,0.0398073325106485
"5913","2020-12-18",329,"Perlis",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.79951571513914,1.79951571513914,1.79951571513914,254000,0.393700787401575,0
"5914","2020-12-18",329,"Pulau Pinang",37,0,58,317,19,0,0,2,0,32,2,37,42.5714285714286,42.4285714285714,379,0,0,1,0,0,0,0,0.285714285714286,1,NA,NA,NA,1774600,21.356925504339,0.0563507269243773
"5915","2020-12-18",329,"Sabah",260,1,274,2536,50,0,0,32,19,188,20,259,230.571428571429,230.428571428571,2017,0,0,1,1,0,0,0,1.85714285714286,16,0.907454216865405,0.907454216865405,0.907454216865405,3903400,51.67290054824,0.409899062355895
"5916","2020-12-18",329,"Sarawak",1,0,3,22,0,0,0,0,0,1,0,1,2.14285714285714,1,11,0,0,0,0,0,0,0,0,0,1.53647709264596,1.53647709264596,1.53647709264596,2812800,0.391069397042093,0
"5917","2020-12-18",329,"Selangor",692,2,469,6244,266,0,0,21,8,620,19,690,584.285714285714,582.714285714286,3834,0,0,0,0,0,0,0,0.285714285714286,4,0.969540924933838,0.969540924933838,0.969540924933838,6528400,58.7280191164757,0.0612707554684149
"5918","2020-12-18",329,"Terengganu",4,0,1,45,2,0,0,0,0,3,1,4,2.42857142857143,2.42857142857143,41,0,0,0,0,0,0,0,0,0,1.58134639933991,1.58134639933991,1.58134639933991,1245700,3.29132214818977,0
"5919","2020-12-18",329,"W.P. Kuala Lumpur",197,3,58,2717,135,0,0,3,2,186,6,194,302,299,1915,0,0,0,0,0,0,0,0,0,NA,NA,NA,1780700,107.54197787387,0
"5920","2020-12-18",329,"W.P. Labuan",19,0,10,73,12,0,0,3,0,16,0,19,17.7142857142857,17.4285714285714,82,0,0,0,0,0,0,0,0,1,NA,NA,NA,99300,82.5780463242699,1.00704934541793
"5921","2020-12-18",329,"W.P. Putrajaya",6,0,4,13,1,0,0,2,0,4,0,6,3.28571428571429,3.28571428571429,13,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,12.52408477842,0
"5922","2020-12-19",330,"Johor",75,0,112,944,33,0,0,5,1,57,12,75,132.142857142857,131.571428571429,520,0,0,0,0,0,0,0,0.142857142857143,1,1.03327894637353,1.03327894637353,1.03327894637353,3764300,13.8139893207236,0.0265653640783147
"5923","2020-12-19",330,"Kedah",13,0,14,127,10,0,0,0,1,12,0,13,7,7,73,0,0,0,0,0,0,0,0,0,0.703996662709739,0.703996662709739,0.703996662709739,2180600,3.34770246721086,0
"5924","2020-12-19",330,"Kelantan",10,0,20,31,3,0,0,6,0,4,0,10,4.71428571428571,4.71428571428571,27,0,0,0,0,0,0,0,0.142857142857143,2,0.739218663530649,0.739218663530649,0.739218663530649,1885700,1.4318290290078,0.106061409556133
"5925","2020-12-19",330,"Melaka",3,0,6,287,0,0,0,0,0,3,0,3,39.1428571428571,39.1428571428571,268,0,0,0,0,0,0,0,0,0,3.34434835872012,3.34434835872012,3.34434835872012,930700,28.7955302460514,0
"5926","2020-12-19",330,"Negeri Sembilan",18,0,58,786,7,0,0,0,2,15,1,18,81.2857142857143,81.2857142857143,641,0,0,0,0,0,0,0,0,1,NA,NA,NA,1245700,51.4570121216986,0.0802761499558481
"5927","2020-12-19",330,"Pahang",16,0,6,391,11,0,0,0,0,9,1,16,9.85714285714286,9.85714285714286,75,0,0,0,0,0,0,0,0,0,0.432988230671542,0.432988230671542,0.432988230671542,1674600,4.47868147617341,0
"5928","2020-12-19",330,"Perak",82,0,33,560,80,0,0,2,1,76,3,82,38.7142857142857,38.7142857142857,500,0,0,0,0,0,0,0,0,1,0.969547303034508,0.969547303034508,0.969547303034508,2512100,19.9036662553242,0.0398073325106485
"5929","2020-12-19",330,"Perlis",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.57510986757589,1.57510986757589,1.57510986757589,254000,0.393700787401575,0
"5930","2020-12-19",330,"Pulau Pinang",30,0,25,321,14,0,0,2,1,24,2,30,41,41,307,1,0,1,0,0,0,1,0.285714285714286,1,NA,NA,NA,1774600,17.2996731657838,0.0563507269243773
"5931","2020-12-19",330,"Sabah",199,0,341,2392,85,0,0,37,10,137,14,199,229.428571428571,229.285714285714,1787,0,0,2,0,0,0,0,1.42857142857143,12,0.858593852717242,0.858593852717242,0.858593852717242,3903400,45.780601526874,0.307424296766921
"5932","2020-12-19",330,"Sarawak",2,0,1,23,0,0,0,0,0,1,1,2,2.14285714285714,1,12,0,0,0,0,0,0,0,0,0,1.72518329123736,1.72518329123736,1.72518329123736,2812800,0.426621160409556,0
"5933","2020-12-19",330,"Selangor",401,0,262,6383,178,0,0,19,11,355,16,401,657.428571428571,656.142857142857,3412,0,0,0,0,0,0,0,0.285714285714286,3,0.939784844742631,0.939784844742631,0.939784844742631,6528400,52.2639544145579,0.0459530666013112
"5934","2020-12-19",330,"Terengganu",0,0,2,43,0,0,0,0,0,0,0,0,1.42857142857143,1.42857142857143,35,0,0,0,0,0,0,0,0,0,1.15920778944013,1.15920778944013,1.15920778944013,1245700,2.80966524845468,0
"5935","2020-12-19",330,"W.P. Kuala Lumpur",281,2,114,2883,220,0,0,6,1,268,5,279,274.428571428571,272.142857142857,1958,0,0,1,0,0,0,0,0,0,NA,NA,NA,1780700,109.956758578087,0
"5936","2020-12-19",330,"W.P. Labuan",19,0,4,88,9,0,0,5,1,13,0,19,16.4285714285714,16.1428571428571,90,0,0,0,0,0,0,0,0.142857142857143,1,NA,NA,NA,99300,90.6344410876133,1.00704934541793
"5937","2020-12-19",330,"W.P. Putrajaya",4,0,0,17,1,0,0,0,0,3,1,4,3.57142857142857,3.57142857142857,17,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,16.3776493256262,0
"5938","2020-12-20",331,"Johor",156,0,107,993,134,0,0,7,3,136,4,156,134,133.571428571429,573,0,0,0,0,0,0,0,0.142857142857143,1,1.14379368369124,1.14379368369124,1.14379368369124,3764300,15.2219536168743,0.0265653640783147
"5939","2020-12-20",331,"Kedah",6,0,17,116,5,0,0,0,0,6,0,6,7.71428571428571,7.71428571428571,66,0,0,0,0,0,0,0,0,0,0.685118568500238,0.685118568500238,0.685118568500238,2180600,3.02668990186187,0
"5940","2020-12-20",331,"Kelantan",1,0,1,31,0,0,0,0,1,0,0,1,5.14285714285714,5.14285714285714,28,0,0,0,0,0,0,0,0,1,0.974098012481364,0.974098012481364,0.974098012481364,1885700,1.48485973378586,0.0530307047780665
"5941","2020-12-20",331,"Melaka",1,0,0,288,0,0,0,0,0,1,0,1,54.8571428571429,54.8571428571429,262,0,0,0,0,0,0,0,0,0,2.92533728373252,2.92533728373252,2.92533728373252,930700,28.1508541957666,0
"5942","2020-12-20",331,"Negeri Sembilan",169,0,58,896,166,0,0,0,0,169,0,169,77.1428571428571,77.1428571428571,781,0,0,1,1,0,0,0,0.142857142857143,0,NA,NA,NA,1245700,62.6956731155174,0
"5943","2020-12-20",331,"Pahang",12,0,152,251,6,0,0,0,0,6,1,12,14.4285714285714,14.4285714285714,59,0,0,0,0,0,0,0,0,0,0.375120251843223,0.375120251843223,0.375120251843223,1674600,3.52322942792309,0
"5944","2020-12-20",331,"Perak",10,0,53,517,6,0,0,0,0,9,1,10,34.8571428571429,34.8571428571429,405,0,0,0,0,0,0,0,0,1,0.866659613592931,0.866659613592931,0.866659613592931,2512100,16.1219696668126,0.0398073325106485
"5945","2020-12-20",331,"Perlis",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38568676589634,1.38568676589634,1.38568676589634,254000,0,0
"5946","2020-12-20",331,"Pulau Pinang",30,0,30,321,20,0,0,1,1,28,0,30,37.2857142857143,37.2857142857143,311,1,0,0,0,0,0,1,0.285714285714286,2,NA,NA,NA,1774600,17.5250760734813,0.112701453848755
"5947","2020-12-20",331,"Sabah",196,0,266,2321,63,0,0,34,23,119,18,196,218.142857142857,218,1650,2,1,1,0,0,0,2,0.857142857142857,14,0.81090759735117,0.81090759735117,0.81090759735117,3903400,42.2708408054517,0.358661679561408
"5948","2020-12-20",331,"Sarawak",3,2,1,25,0,0,0,0,0,3,0,1,2.71428571428571,1.42857142857143,15,0,0,0,0,0,0,0,0,0,1.96131972924255,1.96131972924255,1.96131972924255,2812800,0.533276450511945,0
"5949","2020-12-20",331,"Selangor",441,1,290,6533,168,0,0,37,18,361,23,440,665.142857142857,662.714285714286,3418,1,0,1,0,0,0,8,0.428571428571429,2,0.924878128786314,0.924878128786314,0.924878128786314,6528400,52.3558605477606,0.0306353777342075
"5950","2020-12-20",331,"Terengganu",2,0,7,38,0,0,0,0,0,2,0,2,1.42857142857143,1.42857142857143,25,0,0,0,0,0,0,0,0,0,0.878729042739493,0.878729042739493,0.878729042739493,1245700,2.0069037488962,0
"5951","2020-12-20",331,"W.P. Kuala Lumpur",284,0,72,3094,213,0,0,1,2,259,12,284,273.571428571429,271.428571428571,2111,0,0,1,0,0,0,0,0.142857142857143,0,NA,NA,NA,1780700,118.548885269838,0
"5952","2020-12-20",331,"W.P. Labuan",27,0,12,103,9,0,0,2,4,18,3,27,16.2857142857143,16.1428571428571,111,0,0,0,0,0,0,0,0.142857142857143,1,NA,NA,NA,99300,111.78247734139,1.00704934541793
"5953","2020-12-20",331,"W.P. Putrajaya",2,0,1,18,1,0,0,0,0,2,0,2,3.57142857142857,3.57142857142857,19,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,18.3044315992293,0
"5954","2020-12-21",332,"Johor",278,1,36,1235,252,0,0,4,1,263,10,277,140.857142857143,140.428571428571,806,0,0,0,0,0,0,0,0,1,1.26581355503459,1.26581355503459,1.26581355503459,3764300,21.4116834471216,0.0265653640783147
"5955","2020-12-21",332,"Kedah",3,0,18,101,0,0,0,0,0,3,0,3,7,7,64,0,0,0,0,0,0,0,0,0,0.661736686459308,0.661736686459308,0.661736686459308,2180600,2.93497202604788,0
"5956","2020-12-21",332,"Kelantan",6,0,2,35,1,0,0,1,1,4,0,6,5,5,32,0,0,0,0,0,0,0,0,1,1.16460283887188,1.16460283887188,1.16460283887188,1885700,1.69698255289813,0.0530307047780665
"5957","2020-12-21",332,"Melaka",9,0,2,295,6,0,0,1,0,7,1,9,51.7142857142857,51.7142857142857,270,0,0,0,0,0,0,0,0,0,2.47623843602368,2.47623843602368,2.47623843602368,930700,29.0104222628129,0
"5958","2020-12-21",332,"Negeri Sembilan",58,0,224,730,13,0,0,3,2,50,1,58,93,93,579,0,0,0,0,0,0,0,0.142857142857143,0,NA,NA,NA,1245700,46.4798908244361,0
"5959","2020-12-21",332,"Pahang",12,0,18,245,1,0,0,0,0,11,1,12,15.5714285714286,15.5714285714286,71,0,0,0,0,0,0,0,0,0,0.35174586893226,0.35174586893226,0.35174586893226,1674600,4.23981846411083,0
"5960","2020-12-21",332,"Perak",21,0,109,429,11,0,0,1,3,16,1,21,32.7142857142857,32.7142857142857,364,0,0,0,0,0,0,0,0,0,0.79532893262619,0.79532893262619,0.79532893262619,2512100,14.489869033876,0
"5961","2020-12-21",332,"Perlis",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25636913770743,1.25636913770743,1.25636913770743,254000,0,0
"5962","2020-12-21",332,"Pulau Pinang",18,0,54,285,14,0,0,0,0,18,0,18,31.1428571428571,31.1428571428571,298,0,0,0,0,0,0,0,0.285714285714286,2,NA,NA,NA,1774600,16.7925166234644,0.112701453848755
"5963","2020-12-21",332,"Sabah",247,0,318,2249,31,0,0,36,18,171,21,247,227.428571428571,227.285714285714,1614,1,0,1,1,0,0,11,0.857142857142857,13,0.782315990982335,0.782315990982335,0.782315990982335,3903400,41.3485679151509,0.333042988164165
"5964","2020-12-21",332,"Sarawak",0,0,3,22,0,0,0,0,0,0,0,0,1.71428571428571,1.14285714285714,15,0,0,0,0,0,0,0,0,0,1.97077282179772,1.97077282179772,1.97077282179772,2812800,0.533276450511945,0
"5965","2020-12-21",332,"Selangor",1204,1,213,7523,1013,0,0,15,6,1163,14,1203,682.857142857143,680.285714285714,4090,0,0,1,0,0,0,0,0.428571428571429,2,0.962098301773641,0.962098301773641,0.962098301773641,6528400,62.6493474664543,0.0306353777342075
"5966","2020-12-21",332,"Terengganu",1,0,16,23,0,0,0,0,0,0,1,1,2.14285714285714,2.14285714285714,17,0,0,0,0,0,0,0,0,0,0.714577349968672,0.714577349968672,0.714577349968672,1245700,1.36469454924942,0
"5967","2020-12-21",332,"W.P. Kuala Lumpur",127,4,55,3166,70,0,0,8,1,110,8,123,285.142857142857,283,2114,0,0,0,0,0,0,0,0.142857142857143,0,NA,NA,NA,1780700,118.717358342225,0
"5968","2020-12-21",332,"W.P. Labuan",29,1,15,117,23,0,0,0,2,27,0,28,17.7142857142857,17.5714285714286,124,0,0,0,0,0,0,0,0.142857142857143,0,NA,NA,NA,99300,124.874118831823,0
"5969","2020-12-21",332,"W.P. Putrajaya",5,0,1,22,1,0,0,0,0,5,0,5,3.85714285714286,3.85714285714286,23,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,22.1579961464355,0
"5970","2020-12-22",333,"Johor",167,0,34,1368,143,0,0,4,1,153,9,167,159.142857142857,159,925,0,0,0,0,0,0,0,0,1,1.38999980244617,1.38999980244617,1.38999980244617,3764300,24.5729617724411,0.0265653640783147
"5971","2020-12-22",333,"Kedah",5,0,8,98,3,0,0,0,0,5,0,5,6.42857142857143,6.42857142857143,49,0,0,0,0,0,0,0,0,0,0.657888477080007,0.657888477080007,0.657888477080007,2180600,2.24708795744291,0
"5972","2020-12-22",333,"Kelantan",4,0,1,38,2,0,0,0,0,2,2,4,5.42857142857143,5.42857142857143,33,0,0,0,0,0,0,0,0,1,1.33697699621468,1.33697699621468,1.33697699621468,1885700,1.75001325767619,0.0530307047780665
"5973","2020-12-22",333,"Melaka",9,0,9,295,7,0,0,2,0,3,0,9,33.7142857142857,33.7142857142857,274,0,0,0,0,0,0,0,0,0,1.92077193525884,1.92077193525884,1.92077193525884,930700,29.4402062963361,0
"5974","2020-12-22",333,"Negeri Sembilan",57,0,56,731,30,0,0,5,2,39,3,57,80.8571428571429,80.8571428571429,569,0,0,0,0,0,0,0,0.142857142857143,0,NA,NA,NA,1245700,45.6771293248776,0
"5975","2020-12-22",333,"Pahang",6,0,9,242,2,0,0,0,1,4,0,6,16.2857142857143,16.2857142857143,69,0,0,0,0,0,0,0,0,0,0.393947217834468,0.393947217834468,0.393947217834468,1674600,4.12038695807954,0
"5976","2020-12-22",333,"Perak",17,0,51,395,10,0,0,2,0,14,1,17,31.2857142857143,31.2857142857143,271,0,0,0,0,0,0,0,0,0,0.718589871280263,0.718589871280263,0.718589871280263,2512100,10.7877871103857,0
"5977","2020-12-22",333,"Perlis",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17906832564923,1.17906832564923,1.17906832564923,254000,0,0
"5978","2020-12-22",333,"Pulau Pinang",23,0,56,252,8,0,0,0,0,20,0,23,29.4285714285714,29.4285714285714,287,0,0,0,0,0,0,0,0.285714285714286,2,NA,NA,NA,1774600,16.1726586272963,0.112701453848755
"5979","2020-12-22",333,"Sabah",252,0,394,2104,56,0,0,45,28,167,12,252,222.428571428571,222.428571428571,1606,0,0,3,1,0,0,0,1.14285714285714,10,0.776968296863206,0.776968296863206,0.776968296863206,3903400,41.1436183839729,0.256186913972434
"5980","2020-12-22",333,"Sarawak",0,0,4,18,0,0,0,0,0,0,0,0,2,1.28571428571429,15,0,0,0,0,0,0,0,0,0,1.913000410447,1.913000410447,1.913000410447,2812800,0.533276450511945,0
"5981","2020-12-22",333,"Selangor",1015,1,231,8305,754,0,0,75,34,878,24,1014,649.857142857143,647.571428571429,4602,0,0,2,0,0,0,0,0.571428571428571,2,1.00209818823477,1.00209818823477,1.00209818823477,6528400,70.4920041664114,0.0306353777342075
"5982","2020-12-22",333,"Terengganu",0,0,9,14,0,0,0,0,0,0,0,0,1.57142857142857,1.57142857142857,10,0,0,0,0,0,0,0,0,0,0.574838000357225,0.574838000357225,0.574838000357225,1245700,0.802761499558481,0
"5983","2020-12-22",333,"W.P. Kuala Lumpur",503,3,42,3627,426,0,0,7,3,488,5,500,277,275.285714285714,1921,0,0,0,0,0,0,0,0.142857142857143,0,NA,NA,NA,1780700,107.878924018644,0
"5984","2020-12-22",333,"W.P. Labuan",2,0,5,114,1,0,0,0,0,2,0,2,16.1428571428571,15.8571428571429,115,1,1,0,0,0,0,14,0.142857142857143,1,NA,NA,NA,99300,115.810674723061,1.00704934541793
"5985","2020-12-22",333,"W.P. Putrajaya",2,0,2,22,2,0,0,0,0,2,0,2,4,4,25,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,24.0847784200385,0
"5986","2020-12-23",334,"Johor",118,0,29,1457,91,0,0,2,4,105,7,118,207.285714285714,207.142857142857,938,0,0,0,0,0,0,0,0,1,1.55867397944643,1.55867397944643,1.55867397944643,3764300,24.9183115054592,0.0265653640783147
"5987","2020-12-23",334,"Kedah",14,0,14,98,9,0,0,0,0,13,1,14,6.85714285714286,6.85714285714286,54,0,0,0,0,0,0,0,0,0,0.66517037934917,0.66517037934917,0.66517037934917,2180600,2.4763826469779,0
"5988","2020-12-23",334,"Kelantan",4,0,0,42,0,0,0,0,0,3,1,4,11.7142857142857,11.7142857142857,36,0,0,0,0,0,0,0,0,0,1.64579019454645,1.64579019454645,1.64579019454645,1885700,1.90910537201039,0
"5989","2020-12-23",334,"Melaka",124,0,12,407,123,0,0,0,0,20,7,124,34,34,384,0,0,0,0,0,0,0,0.142857142857143,0,1.54670382385017,1.54670382385017,1.54670382385017,930700,41.2592672182228,0
"5990","2020-12-23",334,"Negeri Sembilan",31,0,48,714,15,0,0,0,0,30,1,31,83,83,540,1,1,0,0,0,0,3,0.142857142857143,1,NA,NA,NA,1245700,43.349120976158,0.0802761499558481
"5991","2020-12-23",334,"Pahang",45,0,5,282,44,0,0,0,0,31,0,45,16.7142857142857,16.7142857142857,101,0,0,0,0,0,0,0,0,0,0.505880864653454,0.505880864653454,0.505880864653454,1674600,6.0312910545802,0
"5992","2020-12-23",334,"Perak",8,0,92,311,7,0,0,2,0,6,0,8,23.2857142857143,23.2857142857143,244,0,0,0,0,0,0,0,0,0,0.629206132002131,0.629206132002131,0.629206132002131,2512100,9.71298913259822,0
"5993","2020-12-23",334,"Perlis",0,0,0,1,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,1.30127978321366,1.30127978321366,1.30127978321366,254000,0,0
"5994","2020-12-23",334,"Pulau Pinang",43,0,33,261,18,0,0,4,2,34,3,43,33.4285714285714,33.4285714285714,261,0,0,1,1,0,0,0,0.142857142857143,2,NA,NA,NA,1774600,14.7075397272625,0.112701453848755
"5995","2020-12-23",334,"Sabah",189,0,284,2007,24,0,0,25,11,142,10,189,229.428571428571,229.428571428571,1527,1,1,2,1,0,0,5,1.28571428571429,6,0.797666694673773,0.797666694673773,0.797666694673773,3903400,39.1197417635907,0.153712148383461
"5996","2020-12-23",334,"Sarawak",4,1,0,22,0,0,0,0,2,2,0,3,2.57142857142857,1.85714285714286,19,0,0,0,0,0,0,0,0,0,1.8923521068085,1.8923521068085,1.8923521068085,2812800,0.675483503981798,0
"5997","2020-12-23",334,"Selangor",535,12,147,8693,269,0,0,22,21,472,20,523,694,691.571428571429,4656,2,0,0,0,0,0,2,0.571428571428571,3,1.06719433104399,1.06719433104399,1.06719433104399,6528400,71.319159365235,0.0459530666013112
"5998","2020-12-23",334,"Terengganu",1,0,3,12,0,0,0,0,0,1,0,1,1.57142857142857,1.57142857142857,10,0,0,0,0,0,0,0,0,0,0.487916328452005,0.487916328452005,0.487916328452005,1245700,0.802761499558481,0
"5999","2020-12-23",334,"W.P. Kuala Lumpur",226,3,33,3820,162,0,0,5,1,216,4,223,340.857142857143,338,1915,1,0,0,0,0,0,4,0.142857142857143,1,NA,NA,NA,1780700,107.54197787387,0.0561576907957545
"6000","2020-12-23",334,"W.P. Labuan",2,0,9,107,2,0,0,0,0,1,1,2,15.7142857142857,15.4285714285714,114,0,0,0,0,0,0,0,0.142857142857143,1,NA,NA,NA,99300,114.803625377643,1.00704934541793
"6001","2020-12-23",334,"W.P. Putrajaya",4,0,1,25,0,0,0,0,0,4,0,4,3.85714285714286,3.85714285714286,25,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,24.0847784200385,0
"6002","2020-12-24",335,"Johor",115,0,58,1514,83,0,0,5,0,103,7,115,212.714285714286,212.571428571429,986,0,0,0,0,0,0,0,0,0,1.67371211725258,1.67371211725258,1.67371211725258,3764300,26.1934489812183,0
"6003","2020-12-24",335,"Kedah",4,0,14,88,2,0,0,0,0,4,0,4,9.85714285714286,9.85714285714286,49,0,0,0,0,0,0,0,0,0,0.726740145605622,0.726740145605622,0.726740145605622,2180600,2.24708795744291,0
"6004","2020-12-24",335,"Kelantan",9,0,3,48,6,0,0,0,0,8,1,9,16,16,35,0,0,0,0,0,0,0,0,0,2.03428274122681,2.03428274122681,2.03428274122681,1885700,1.85607466723233,0
"6005","2020-12-24",335,"Melaka",76,0,2,480,72,0,0,2,0,2,0,76,37.1428571428571,37.1428571428571,362,0,0,1,0,0,0,0,0.142857142857143,0,1.30870488930414,1.30870488930414,1.30870488930414,930700,38.8954550338455,0
"6006","2020-12-24",335,"Negeri Sembilan",144,0,57,801,128,0,0,9,1,129,3,144,64.4285714285714,64.4285714285714,651,0,0,0,0,0,0,0,0.142857142857143,1,NA,NA,NA,1245700,52.2597736212571,0.0802761499558481
"6007","2020-12-24",335,"Pahang",12,0,10,284,8,0,0,4,1,4,0,12,16.2857142857143,16.2857142857143,109,0,0,0,0,0,0,0,0,0,0.667112365046315,0.667112365046315,0.667112365046315,1674600,6.50901707870536,0
"6008","2020-12-24",335,"Perak",26,0,30,307,14,0,0,3,1,17,5,26,26.1428571428571,26.1428571428571,229,0,0,0,0,0,0,0,0,0,0.58419102496231,0.58419102496231,0.58419102496231,2512100,9.1158791449385,0
"6009","2020-12-24",335,"Perlis",0,0,0,1,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,1.68435836765102,1.68435836765102,1.68435836765102,254000,0,0
"6010","2020-12-24",335,"Pulau Pinang",37,0,75,223,19,0,0,0,0,34,2,37,34.4285714285714,34.4285714285714,218,0,0,0,0,0,0,0,0,2,NA,NA,NA,1774600,12.2844584695143,0.112701453848755
