"","state","date","cumul_partial","cumul_full","total","pop","perc_vax1","perc_vax2","perc_reg","perc_pop","diff_vax2","diff_vax1","diff_reg","diff_pop"
"2203","Perak","2021-06-18",267319,143222,NA,2510300,0.106488865872605,0.0570537385969804,NA,1,0.0570537385969804,0.0494351272756244,NA,NA
"2204","Perak","2021-06-19",273438,146381,NA,2510300,0.108926423136677,0.0583121539258256,NA,1,0.0583121539258256,0.0506142692108513,NA,NA
"2205","Perak","2021-06-20",278797,149315,NA,2510300,0.111061227741704,0.059480938533243,NA,1,0.059480938533243,0.0515802892084611,NA,NA
"2206","Perak","2021-06-21",285453,153565,NA,2510300,0.113712703660917,0.0611739632713222,NA,1,0.0611739632713222,0.0525387403895949,NA,NA
"2207","Perak","2021-06-22",292482,158131,NA,2510300,0.116512767398319,0.062992869378162,NA,1,0.062992869378162,0.053519898020157,NA,NA
"2208","Perak","2021-06-23",296776,165079,NA,2510300,0.118223319921922,0.0657606660558499,NA,1,0.0657606660558499,0.0524626538660718,NA,NA
"2209","Perak","2021-06-24",302536,172520,1148106,2510300,0.120517866390471,0.068724853603155,0.457358084691073,1,0.068724853603155,0.0517930127873163,0.336840218300602,0.542641915308927
"2210","Perak","2021-06-25",304574,180644,1157036,2510300,0.121329721547225,0.0719611201848385,0.460915428434848,1,0.0719611201848385,0.049368601362387,0.339585706887623,0.539084571565152
"2211","Perak","2021-06-26",305248,186927,1164519,2510300,0.121598215352747,0.0744640082858622,0.463896347050153,1,0.0744640082858622,0.0471342070668844,0.342298131697407,0.536103652949847
"2212","Perak","2021-06-27",305757,193755,1169611,2510300,0.121800979962554,0.0771840019121221,0.465924789865753,1,0.0771840019121221,0.0446169780504322,0.344123809903199,0.534075210134247
"2213","Perak","2021-06-28",312090,194521,1177117,2510300,0.124323786001673,0.0774891447237382,0.468914870732582,1,0.0774891447237382,0.0468346412779349,0.344591084730909,0.531085129267418
"2214","Perak","2021-06-29",315028,200107,1183856,2510300,0.125494164044138,0.079714376767717,0.471599410429032,1,0.079714376767717,0.0457797872764212,0.346105246384894,0.528400589570968
"2215","Perak","2021-06-30",321310,208199,1191649,2510300,0.1279966537864,0.0829378958690196,0.474703820260527,1,0.0829378958690196,0.0450587579173804,0.346707166474127,0.525296179739473
"2216","Perak","2021-07-01",332143,213255,1199830,2510300,0.132312074254073,0.0849519977691909,0.477962793291638,1,0.0849519977691909,0.0473600764848823,0.345650719037565,0.522037206708362
"2217","Perak","2021-07-02",346729,218008,1208111,2510300,0.138122535155161,0.0868453969645062,0.48126160219894,1,0.0868453969645062,0.0512771381906545,0.34313906704378,0.51873839780106
"2218","Perak","2021-07-03",360098,222199,1216069,2510300,0.143448193443015,0.0885149185356332,0.484431741226148,1,0.0885149185356332,0.0549332749073816,0.340983547783134,0.515568258773852
"2219","Perak","2021-07-04",372237,226030,1225471,2510300,0.148283870453731,0.0900410309524758,0.488177110305541,1,0.0900410309524758,0.0582428395012548,0.339893239851811,0.511822889694459
"2220","Perak","2021-07-05",389004,231764,1235218,2510300,0.154963151814524,0.0923252200932159,0.49205991315779,1,0.0923252200932159,0.0626379317213082,0.337096761343266,0.50794008684221
"2221","Perak","2021-07-06",403762,237861,1244628,2510300,0.160842130422659,0.0947540134645262,0.495808469107278,1,0.0947540134645262,0.0660881169581325,0.334966338684619,0.504191530892722
"2222","Perak","2021-07-07",424193,240399,1255498,2510300,0.168980998287057,0.0957650480022308,0.500138628849142,1,0.0957650480022308,0.0732159502848265,0.331157630562084,0.499861371150858
"2223","Perak","2021-07-08",437164,249460,1264875,2510300,0.174148109787675,0.0993745767438155,0.503874038959487,1,0.0993745767438155,0.0747735330438593,0.329725929171812,0.496125961040513
"2224","Perak","2021-07-09",455307,257285,1275199,2510300,0.181375532804844,0.102491734055691,0.507986694817352,1,0.102491734055691,0.0788837987491535,0.326611162012508,0.492013305182648
"2225","Perak","2021-07-10",473575,263193,1284342,2510300,0.188652750667251,0.104845237621001,0.511628888977413,1,0.104845237621001,0.0838075130462494,0.322976138310162,0.488371111022587
"2226","Perak","2021-07-11",487689,268422,1293527,2510300,0.194275186232721,0.106928255586982,0.515287814205473,1,0.106928255586982,0.0873469306457396,0.321012627972752,0.484712185794527
"2227","Perak","2021-07-12",506152,274908,1306071,2510300,0.201630084053699,0.109512010516671,0.520284826514759,1,0.109512010516671,0.0921180735370274,0.31865474246106,0.479715173485241
"2228","Perak","2021-07-13",511249,280930,1316530,2510300,0.203660518663108,0.111910926980839,0.524451260805481,1,0.111910926980839,0.0917495916822691,0.320790742142373,0.475548739194519
"2229","Perak","2021-07-14",516702,285930,1327071,2510300,0.205832768991754,0.113902720790344,0.52865036051468,1,0.113902720790344,0.0919300482014102,0.322817591522926,0.47134963948532
"2230","Perak","2021-07-15",528113,291509,1339128,2510300,0.210378440823806,0.116125164322989,0.533453372106919,1,0.116125164322989,0.0942532765008166,0.323074931283114,0.466546627893081
"2231","Perak","2021-07-16",546680,293624,1350087,2510300,0.217774767956021,0.11696769310441,0.537818985778592,1,0.11696769310441,0.100807074851611,0.320044217822571,0.462181014221408
"2232","Perak","2021-07-17",560755,294226,1359451,2510300,0.223381667529777,0.117207505079074,0.541549217225033,1,0.117207505079074,0.106174162450703,0.318167549695256,0.458450782774967
"2233","Perak","2021-07-18",573339,294651,1368940,2510300,0.228394614189539,0.117376807552882,0.545329243516711,1,0.117376807552882,0.111017806636657,0.316934629327172,0.454670756483289
"2234","Perak","2021-07-19",584205,300596,1377915,2510300,0.232723180496355,0.119745050392383,0.548904513404772,1,0.119745050392383,0.112978130103972,0.316181332908417,0.451095486595228
"2235","Perak","2021-07-20",587506,301955,1386010,2510300,0.23403816276939,0.120286419949807,0.552129227582361,1,0.120286419949807,0.113751742819583,0.318091064812971,0.447870772417639
"2236","Perak","2021-07-21",602230,308984,1397977,2510300,0.23990359717962,0.123086483687209,0.55689638688603,1,0.123086483687209,0.116817113492411,0.31699278970641,0.44310361311397
"2237","Perak","2021-07-22",622992,320021,1400770,2510300,0.248174321794208,0.12748316934231,0.558009002908019,1,0.12748316934231,0.120691152451898,0.309834681113811,0.441990997091981
"2238","Perak","2021-07-23",640491,334537,1413502,2510300,0.255145201768713,0.133265745130064,0.563080906664542,1,0.133265745130064,0.121879456638649,0.307935704895829,0.436919093335458
"2239","Perak","2021-07-24",656224,347462,1423385,2510300,0.261412580169701,0.138414532127634,0.567017886308409,1,0.138414532127634,0.122998048042067,0.305605306138709,0.432982113691591
"2240","Perak","2021-07-25",670441,358895,1436710,2510300,0.267076046687647,0.142968967852448,0.57232601681074,1,0.142968967852448,0.124107078835199,0.305249970123093,0.42767398318926
"2241","Perak","2021-07-26",685796,375871,1450358,2510300,0.273192845476636,0.149731506194479,0.577762817193164,1,0.149731506194479,0.123461339282157,0.304569971716528,0.422237182806836
"2242","Perak","2021-07-27",702141,390177,1463404,2510300,0.279704019439908,0.155430426642234,0.582959805600924,1,0.155430426642234,0.124273592797674,0.303255786161017,0.417040194399076
"2243","Perak","2021-07-28",714009,409830,1473779,2510300,0.284431741226148,0.163259371389874,0.587092777755647,1,0.163259371389874,0.121172369836275,0.302661036529498,0.412907222244353
"2244","Perak","2021-07-29",732501,422263,1482740,2510300,0.291798191451221,0.168212165876588,0.590662470621041,1,0.168212165876588,0.123586025574633,0.29886427916982,0.409337529378959
"2245","Perak","2021-07-30",747046,439543,1491349,2510300,0.297592319643071,0.175095805282237,0.594091941202247,1,0.175095805282237,0.122496514360833,0.296499621559176,0.405908058797753
"2246","Perak","2021-07-31",758891,456920,1499310,2510300,0.302310879177788,0.18201808548779,0.59726327530574,1,0.18201808548779,0.120292793689997,0.294952396127953,0.40273672469426
"2247","Perak","2021-08-01",769887,471018,1505995,2510300,0.306691232123651,0.18763414731307,0.599926303629048,1,0.18763414731307,0.11905708481058,0.293235071505398,0.400073696370952
"2248","Perak","2021-08-02",783641,489174,1513357,2510300,0.312170258534836,0.194866748994144,0.602859020834163,1,0.194866748994144,0.117303509540692,0.290688762299327,0.397140979165837
"2249","Perak","2021-08-03",809954,494647,1520162,2510300,0.322652272636737,0.197046966498028,0.605569852208899,1,0.197046966498028,0.125605306138708,0.282917579572163,0.394430147791101
"2250","Perak","2021-08-04",835881,500582,1526010,2510300,0.332980520256543,0.19941122574991,0.607899454248496,1,0.19941122574991,0.133569294506633,0.274918933991953,0.392100545751504
"2251","Perak","2021-08-05",857097,511808,1532934,2510300,0.341432099749034,0.203883201211011,0.610657690315898,1,0.203883201211011,0.137548898538023,0.269225590566864,0.389342309684102
"2252","Perak","2021-08-06",871910,531552,1538765,2510300,0.347332988089073,0.211748396605983,0.612980520256543,1,0.211748396605983,0.13558459148309,0.26564753216747,0.387019479743457
"2253","Perak","2021-08-07",885377,545378,1543165,2510300,0.352697685535593,0.217256104848026,0.614733298808907,1,0.217256104848026,0.135441580687567,0.262035613273314,0.385266701191093
"2254","Perak","2021-08-08",899325,558403,1550854,2510300,0.358253993546588,0.222444727721786,0.617796279329164,1,0.222444727721786,0.135809265824802,0.259542285782576,0.382203720670836
"2255","Perak","2021-08-09",920038,570007,1559794,2510300,0.366505198581843,0.227067282794885,0.621357606660559,1,0.227067282794885,0.139437915786958,0.254852408078716,0.378642393339441
"2256","Perak","2021-08-10",931959,573227,1568927,2510300,0.371254033382464,0.228349998008206,0.624995817233,1,0.228349998008206,0.142904035374258,0.253741783850536,0.375004182767
"2257","Perak","2021-08-11",953911,588494,1577295,2510300,0.379998804923714,0.234431741226148,0.628329283352587,1,0.234431741226148,0.145567063697566,0.248330478428873,0.371670716647413
"2258","Perak","2021-08-12",974788,608945,1584379,2510300,0.388315340795921,0.242578576265785,0.631151256821894,1,0.242578576265785,0.145736764530136,0.242835916025973,0.368848743178106
"2259","Perak","2021-08-13",990770,626250,1589712,2510300,0.394681910528622,0.249472174640481,0.633275704099112,1,0.249472174640481,0.145209735888141,0.23859379357049,0.366724295900888
"2260","Perak","2021-08-14",1006484,641011,1596737,2510300,0.400941720113134,0.255352348324901,0.636074174401466,1,0.255352348324901,0.145589371788233,0.235132454288332,0.363925825598534
"2261","Perak","2021-08-15",1016922,654644,1602995,2510300,0.405099788869856,0.260783173325897,0.638567103533442,1,0.260783173325897,0.144316615543959,0.233467314663586,0.361432896466558
"2262","Perak","2021-08-16",1029979,670353,1609328,2510300,0.410301159223997,0.2670409911166,0.641089909572561,1,0.2670409911166,0.143260168107398,0.230788750348564,0.358910090427439
"2263","Perak","2021-08-17",1044601,686309,1615247,2510300,0.416125961040513,0.273397203521491,0.643447795084253,1,0.273397203521491,0.142728757519022,0.22732183404374,0.356552204915747
"2264","Perak","2021-08-18",1062535,698012,1622079,2510300,0.423270127076445,0.278059196112018,0.64616938214556,1,0.278059196112018,0.145210930964427,0.222899255069115,0.35383061785444
"2265","Perak","2021-08-19",1073204,715902,1629224,2510300,0.427520216707167,0.285185834362427,0.649015655499343,1,0.285185834362427,0.14233438234474,0.221495438792176,0.350984344500657
"2266","Perak","2021-08-20",1088997,730769,1636424,2510300,0.433811496633868,0.291108234075608,0.65188383858503,1,0.291108234075608,0.14270326255826,0.218072341951161,0.34811616141497
"2267","Perak","2021-08-21",1103756,742035,1643775,2510300,0.439690873600765,0.295596143887185,0.654812173843764,1,0.295596143887185,0.14409472971358,0.215121300242999,0.345187826156236
"2268","Perak","2021-08-22",1115118,753192,1650767,2510300,0.444217025853484,0.300040632593714,0.657597498306975,1,0.300040632593714,0.14417639325977,0.213380472453492,0.342402501693025
"2269","Perak","2021-08-23",1128813,766973,1658755,2510300,0.449672549097717,0.305530414691471,0.66077958809704,1,0.305530414691471,0.144142134406246,0.211107038999323,0.33922041190296
"2270","Perak","2021-08-24",1142761,792127,1665874,2510300,0.455228857108712,0.315550730988328,0.663615504123013,1,0.315550730988328,0.139678126120384,0.208386647014301,0.336384495876987
"2271","Perak","2021-08-25",1158973,817420,1672788,2510300,0.461687049356651,0.325626419153089,0.666369756602797,1,0.325626419153089,0.136060630203561,0.204682707246146,0.333630243397203
"2272","Perak","2021-08-26",1178692,838252,1681255,2510300,0.469542285782576,0.33392502888101,0.669742660239812,1,0.33392502888101,0.135617256901566,0.200200374457236,0.330257339760188
"2273","Perak","2021-08-27",1204528,852600,1687909,2510300,0.479834282755049,0.339640680396765,0.672393339441501,1,0.339640680396765,0.140193602358284,0.192559056686452,0.327606660558499
"2274","Perak","2021-08-28",1224466,861853,1693231,2510300,0.487776759749831,0.343326694020635,0.674513404772338,1,0.343326694020635,0.144450065729196,0.186736645022507,0.325486595227662
"2275","Perak","2021-08-29",1246921,869087,1698079,2510300,0.496721905748317,0.346208421304227,0.676444648050034,1,0.346208421304227,0.15051348444409,0.179722742301717,0.323555351949966
"2276","Perak","2021-08-30",1271125,880848,1703132,2510300,0.506363781221368,0.350893518702944,0.678457554873919,1,0.350893518702944,0.155470262518424,0.172093773652552,0.321542445126081
"2277","Perak","2021-08-31",1278177,885978,1706522,2510300,0.509173007210294,0.352937099151496,0.679807991076764,1,0.352937099151496,0.156235908058798,0.17063498386647,0.320192008923236
"2278","Perak","2021-09-01",1309219,897901,1711083,2510300,0.521538859897223,0.357686730669641,0.681624905389794,1,0.357686730669641,0.163852129227582,0.160086045492571,0.318375094610206
"2279","Perak","2021-09-02",1340696,909745,1716048,2510300,0.53407799864558,0.362404891845596,0.683602756642632,1,0.362404891845596,0.171673106799984,0.149524757997052,0.316397243357368
"2280","Perak","2021-09-03",1367447,921869,1720821,2510300,0.544734493885193,0.367234593474883,0.685504123013186,1,0.367234593474883,0.17749990041031,0.140769629127993,0.314495876986814
"2281","Perak","2021-09-04",1384526,934211,1725048,2510300,0.5515380631797,0.372151137314265,0.687187985499741,1,0.372151137314265,0.179386925865434,0.135649922320041,0.312812014500259
"2282","Perak","2021-09-05",1403508,943051,1729700,2510300,0.559099709198104,0.37567262876947,0.689041150460104,1,0.37567262876947,0.183427080428634,0.129941441262001,0.310958849539896
"2283","Perak","2021-09-06",1423208,956156,1734535,2510300,0.566947376807553,0.380893120344182,0.690967215073896,1,0.380893120344182,0.186054256463371,0.124019838266343,0.309032784926104
"2284","Perak","2021-09-07",1441754,969388,1738641,2510300,0.574335338405768,0.386164203481656,0.692602876150261,1,0.386164203481656,0.188171134924113,0.118267537744493,0.307397123849739
"2285","Perak","2021-09-08",1461128,985044,1742530,2510300,0.582053141058838,0.392400908257977,0.694152093375294,1,0.392400908257977,0.18965223280086,0.112098952316456,0.305847906624706
"2286","Perak","2021-09-09",1484161,996167,1746414,2510300,0.591228538421703,0.396831852766602,0.695699318806517,1,0.396831852766602,0.194396685655101,0.104470780384815,0.304300681193483
"2287","Perak","2021-09-10",1501615,1011733,1749767,2510300,0.598181492251922,0.403032705254352,0.697035015735171,1,0.403032705254352,0.19514878699757,0.0988535234832491,0.302964984264829
"2288","Perak","2021-09-11",1514550,1026615,1753603,2510300,0.603334262837111,0.408961080348962,0.698563119945823,1,0.408961080348962,0.194373182488149,0.0952288571087121,0.301436880054177
"2289","Perak","2021-09-12",1524469,1037386,1756597,2510300,0.607285583396407,0.413251802573398,0.699755806078955,1,0.413251802573398,0.194033780823009,0.0924702226825479,0.300244193921045
"2290","Perak","2021-09-13",1540062,1051444,1760619,2510300,0.613497191570729,0.418851930048201,0.70135800501932,1,0.418851930048201,0.194645261522527,0.0878608134485919,0.29864199498068
"2291","Perak","2021-09-14",1557671,1064745,1764452,2510300,0.620511891009043,0.424150499940246,0.702884914153687,1,0.424150499940246,0.196361391068797,0.0823730231446441,0.297115085846313
"2292","Perak","2021-09-15",1570843,1081380,1768026,2510300,0.625759072620802,0.430777197944469,0.704308648368721,1,0.430777197944469,0.194981874676334,0.0785495757479185,0.295691351631279
"2293","Perak","2021-09-16",1580542,1091898,1770843,2510300,0.62962275425248,0.434967135402143,0.705430825000996,1,0.434967135402143,0.194655618850337,0.075808070748516,0.294569174999004
"2294","Perak","2021-09-17",1588906,1117899,1773682,2510300,0.632954626937019,0.44532486157033,0.706561765526033,1,0.44532486157033,0.187629765366689,0.0736071385890134,0.293438234473967
"2295","Perak","2021-09-18",1595221,1134295,1776258,2510300,0.635470262518424,0.451856351830459,0.70758793769669,1,0.451856351830459,0.183613910687966,0.0721176751782655,0.29241206230331
"2296","Perak","2021-09-19",1598984,1153029,1778746,2510300,0.636969286539457,0.459319204875911,0.708579054296299,1,0.459319204875911,0.177650081663546,0.0716097677568418,0.291420945703701
"2297","Perak","2021-09-20",1607144,1175945,1782534,2510300,0.640219894036569,0.468447994263634,0.71008803728638,1,0.468447994263634,0.171771899772935,0.0698681432498108,0.28991196271362
"2298","Perak","2021-09-21",1622395,1185132,1786151,2510300,0.646295263514321,0.472107716209218,0.711528900928176,1,0.472107716209218,0.174187547305103,0.0652336374138549,0.288471099071824
"2299","Perak","2021-09-22",1633851,1210801,1790104,2510300,0.650858861490659,0.482333187268454,0.71310361311397,1,0.482333187268454,0.168525674222205,0.0622447516233119,0.28689638688603
"2300","Perak","2021-09-23",1645698,1238775,1793635,2510300,0.655578217742899,0.493476875273872,0.714510217902243,1,0.493476875273872,0.162101342469028,0.0589320001593435,0.285489782097757
"2301","Perak","2021-09-24",1656997,1263052,1796663,2510300,0.660079273393618,0.503147830936541,0.715716448233279,1,0.503147830936541,0.156931442457077,0.0556371748396606,0.284283551766721
"2302","Perak","2021-09-25",1667392,1277828,1799232,2510300,0.664220212723579,0.50903398000239,0.716739831892602,1,0.50903398000239,0.155186232721189,0.0525196191690236,0.283260168107398
"2303","Perak","2021-09-26",1672495,1295779,1801858,2510300,0.66625303748556,0.516184918137274,0.717785922001354,1,0.516184918137274,0.150068119348285,0.0515328845157949,0.282214077998646
"2304","Perak","2021-09-27",1683581,1315238,1805481,2510300,0.670669242719994,0.523936581285105,0.719229175795722,1,0.523936581285105,0.146732661434888,0.048559933075728,0.280770824204278
"2305","Perak","2021-09-28",1694295,1334190,1809385,2510300,0.674937258495001,0.531486276540653,0.720784368402183,1,0.531486276540653,0.143450981954348,0.0458471099071823,0.279215631597817
"2306","Perak","2021-09-29",1707401,1352490,1812959,2510300,0.680158148428475,0.53877624188344,0.722208102617217,1,0.53877624188344,0.141381906545034,0.0420499541887424,0.277791897382783
"2307","Perak","2021-09-30",1721370,1375301,1815944,2510300,0.685722821973469,0.547863203601163,0.723397203521492,1,0.547863203601163,0.137859618372306,0.0376743815480222,0.276602796478508
"2308","Perak","2021-10-01",1732494,1395457,1818649,2510300,0.690154164840856,0.555892522806039,0.724474763972434,1,0.555892522806039,0.134261642034817,0.0343205991315779,0.275525236027566
"2309","Perak","2021-10-02",1743388,1413067,1820907,2510300,0.694493885193005,0.562907620603115,0.725374258056806,1,0.562907620603115,0.13158626458989,0.0308803728638012,0.274625741943194
"2310","Perak","2021-10-03",1753422,1427312,1822789,2510300,0.698491017009919,0.568582241166394,0.726123969246704,1,0.568582241166394,0.129908775843525,0.0276329522367844,0.273876030753296
"2311","Perak","2021-10-04",1768123,1445266,1825742,2510300,0.704347289168625,0.575734374377564,0.727300322670597,1,0.575734374377564,0.128612914791061,0.022953033501972,0.272699677329403
"2312","Perak","2021-10-05",1781954,1464148,1828055,2510300,0.709856989204478,0.583256184519779,0.728221726486874,1,0.583256184519779,0.126600804684699,0.0183647372823965,0.271778273513126
"2313","Perak","2021-10-06",1795392,1479295,1830284,2510300,0.715210134246903,0.589290124686292,0.729109668167151,1,0.589290124686292,0.12592000956061,0.0138995339202486,0.270890331832849
"2314","Perak","2021-10-07",1809301,1491116,1832107,2510300,0.720750906266183,0.593999123610724,0.729835876190097,1,0.593999123610724,0.126751782655459,0.0090849699239135,0.270164123809903
"2315","Perak","2021-10-08",1816914,1502420,1833772,2510300,0.723783611520535,0.598502171055252,0.730499143528662,1,0.598502171055252,0.125281440465283,0.00671553200812658,0.269500856471338
"2316","Perak","2021-10-09",1821840,1516085,1835058,2510300,0.72574592678166,0.603945743536629,0.731011432896467,1,0.603945743536629,0.121800183245031,0.00526550611480692,0.268988567103533
"2317","Perak","2021-10-10",1823579,1527179,1836209,2510300,0.726438672668605,0.608365135641158,0.731469943831415,1,0.608365135641158,0.118073537027447,0.00503127116280921,0.268530056168585
"2318","Perak","2021-10-11",1825616,1542648,1837628,2510300,0.727250129466598,0.614527347329004,0.732035214914552,1,0.614527347329004,0.112722782137593,0.00478508544795442,0.267964785085448
"2319","Perak","2021-10-12",1827666,1564221,1838984,2510300,0.728066764928495,0.623121140899494,0.73257538939569,1,0.623121140899494,0.104945624029001,0.00450862446719513,0.26742461060431
"2320","Perak","2021-10-13",1829068,1581893,1840141,2510300,0.72862526391268,0.630160936939808,0.733036290483209,1,0.630160936939808,0.0984643269728718,0.00441102657052939,0.266963709516791
"2321","Perak","2021-10-14",1830897,1599198,1841463,2510300,0.729353862088197,0.637054535314504,0.733562920766442,1,0.637054535314504,0.0922993267736923,0.00420905867824561,0.266437079233558
"2322","Perak","2021-10-15",1832955,1612557,1843202,2510300,0.730173684420189,0.642376210014739,0.734255666653388,1,0.642376210014739,0.0877974744054495,0.00408198223319922,0.265744333346612
"2323","Perak","2021-10-16",1833402,1624324,1844295,2510300,0.730351750786759,0.647063697566028,0.734691072780146,1,0.647063697566028,0.0832880532207305,0.00433932199338727,0.265308927219854
"2324","Perak","2021-10-17",1833694,1629481,1845206,2510300,0.730468071545234,0.649118033701151,0.735053977612238,1,0.649118033701151,0.0813500378440823,0.00458590606700393,0.264946022387762
"2325","Perak","2021-10-18",1834807,1642584,1846448,2510300,0.730911444847229,0.65433772855834,0.735548739194519,1,0.65433772855834,0.0765737162888898,0.00463729434728921,0.264451260805481
"2326","Perak","2021-10-19",1835313,1648684,1847259,2510300,0.731113014380751,0.656767717005936,0.73587180815042,1,0.656767717005936,0.0743452973748158,0.00475879376966903,0.26412819184958
"2327","Perak","2021-10-20",1836896,1663730,1848308,2510300,0.731743616300841,0.662761422937498,0.736289686491654,1,0.662761422937498,0.068982193363343,0.00454607019081388,0.263710313508346
"2328","Perak","2021-10-21",1837888,1679546,1849512,2510300,0.732138788192646,0.669061865115723,0.736769310440983,1,0.669061865115723,0.0630769230769231,0.00463052224833682,0.263230689559017
"2329","Perak","2021-10-22",1839957,1692310,1850635,2510300,0.732962992471019,0.674146516352627,0.737216667330598,1,0.674146516352627,0.0588164761183922,0.00425367485957862,0.262783332669402
"2330","Perak","2021-10-23",1840275,1698947,1851475,2510300,0.733089670557304,0.676790423455364,0.737551288690595,1,0.676790423455364,0.05629924710194,0.00446161813329082,0.262448711309405
"2331","Perak","2021-10-24",1840542,1708231,1852160,2510300,0.733196032346731,0.680488786200853,0.737824164442497,1,0.680488786200853,0.052707246145879,0.0046281320957654,0.262175835557503
"2332","Perak","2021-10-25",1841213,1725308,1853067,2510300,0.733463331075967,0.687291558777835,0.738185475839541,1,0.687291558777835,0.0461717722981317,0.00472214476357402,0.261814524160459
"2333","Perak","2021-10-26",1842235,1739223,1853798,2510300,0.73387045373063,0.692834720949687,0.738476676094491,1,0.692834720949687,0.0410357327809424,0.00460622236386099,0.261523323905509
"2334","Perak","2021-10-27",1843308,1753236,1854722,2510300,0.73429789268215,0.698416922280206,0.738844759590487,1,0.698416922280206,0.0358809704019439,0.00454686690833772,0.261155240409513
"2335","Perak","2021-10-28",1844601,1767289,1855687,2510300,0.734812970561287,0.7040150579612,0.739229175795722,1,0.7040150579612,0.0307979126000876,0.0044162052344342,0.260770824204278
"2336","Perak","2021-10-29",1845854,1775768,1858020,2510300,0.735312114089949,0.707392741903358,0.740158546787237,1,0.707392741903358,0.0279193721865912,0.00484643269728713,0.259841453212763
"2337","Perak","2021-10-30",1846284,1781390,1860699,2510300,0.735483408357567,0.709632314862765,0.741225749910369,1,0.709632314862765,0.0258510934948014,0.0057423415528024,0.258774250089631
"2338","Perak","2021-10-31",1846333,1781466,NA,2510300,0.7355029279369,0.70966259012867,NA,1,0.70966259012867,0.0258403378082301,NA,NA
"2339","Perak","2021-11-01",1846813,1782989,1861849,2510300,0.735694140142612,0.710269290523045,0.741683862486555,1,0.710269290523045,0.0254248496195674,0.0059897223439429,0.258316137513445
"2340","Perak","2021-11-02",1847676,1784643,1862606,2510300,0.736037923754133,0.710928175915229,0.741985420069314,1,0.710928175915229,0.0251097478389037,0.00594749631518143,0.258014579930686
"2341","Perak","2021-11-03",1848231,1786278,1862606,2510300,0.736259012866988,0.711579492490937,0.741985420069314,1,0.711579492490937,0.0246795203760507,0.00572640720232642,0.258014579930686
"2342","Perak","2021-11-04",1848347,1786850,1863257,2510300,0.736305222483368,0.711807353702745,0.742244751623312,1,0.711807353702745,0.0244978687806238,0.00593952913994344,0.257755248376688
"2343","Perak","2021-11-05",1848439,1787257,1863257,2510300,0.736341871489463,0.711969485718838,0.742244751623312,1,0.711969485718838,0.0243723857706251,0.00590288013384854,0.257755248376688
"2344","Perak","2021-11-06",1848592,1787453,NA,2510300,0.736402820380034,0.712047564036171,NA,1,0.712047564036171,0.0243552563438633,NA,NA
"2345","Perak","2021-11-07",1848695,1787644,NA,2510300,0.73644385133251,0.712123650559694,NA,1,0.712123650559694,0.024320200772816,NA,NA
"2346","Perak","2021-11-08",1849065,1788894,NA,2510300,0.736591244074413,0.71262159901207,NA,1,0.71262159901207,0.0239696450623432,NA,NA
"2347","Perak","2021-11-09",1849643,1790063,NA,2510300,0.736821495438792,0.713087280404732,NA,1,0.713087280404732,0.0237342150340597,NA,NA
"2348","Perak","2021-11-10",1850089,1791107,NA,2510300,0.7369991634466,0.713503166952157,NA,1,0.713503166952157,0.0234959964944429,NA,NA
"2349","Perak","2021-11-11",1850761,1792106,NA,2510300,0.737266860534597,0.713901127355296,NA,1,0.713901127355296,0.0233657331793012,NA,NA
"2350","Perlis","2021-02-24",0,0,NA,254900,0,0,NA,1,0,0,NA,NA
"2351","Perlis","2021-02-25",0,0,NA,254900,0,0,NA,1,0,0,NA,NA
"2352","Perlis","2021-02-26",153,0,NA,254900,0.000600235386426049,0,NA,1,0,0.000600235386426049,NA,NA
"2353","Perlis","2021-02-27",156,0,NA,254900,0.000612004707728521,0,NA,1,0,0.000612004707728521,NA,NA
"2354","Perlis","2021-02-28",156,0,NA,254900,0.000612004707728521,0,NA,1,0,0.000612004707728521,NA,NA
"2355","Perlis","2021-03-01",510,0,NA,254900,0.00200078462142016,0,NA,1,0,0.00200078462142016,NA,NA
"2356","Perlis","2021-03-02",1047,0,NA,254900,0.00410749313456257,0,NA,1,0,0.00410749313456257,NA,NA
"2357","Perlis","2021-03-03",1583,0,NA,254900,0.00621027854060416,0,NA,1,0,0.00621027854060416,NA,NA
"2358","Perlis","2021-03-04",1881,0,NA,254900,0.00737936445664967,0,NA,1,0,0.00737936445664967,NA,NA
"2359","Perlis","2021-03-05",2211,0,NA,254900,0.00867398979992154,0,NA,1,0,0.00867398979992154,NA,NA
"2360","Perlis","2021-03-06",2211,0,NA,254900,0.00867398979992154,0,NA,1,0,0.00867398979992154,NA,NA
"2361","Perlis","2021-03-07",2211,0,NA,254900,0.00867398979992154,0,NA,1,0,0.00867398979992154,NA,NA
"2362","Perlis","2021-03-08",3048,2,NA,254900,0.0119576304433111,7.84621420164771e-06,NA,1,7.84621420164771e-06,0.0119497842291095,NA,NA
"2363","Perlis","2021-03-09",4144,2,NA,254900,0.016257355825814,7.84621420164771e-06,NA,1,7.84621420164771e-06,0.0162495096116124,NA,NA
"2364","Perlis","2021-03-10",5224,2,NA,254900,0.0204943114947038,7.84621420164771e-06,NA,1,7.84621420164771e-06,0.0204864652805022,NA,NA
"2365","Perlis","2021-03-11",5988,3,NA,254900,0.0234915653197332,1.17693213024716e-05,NA,1,1.17693213024716e-05,0.0234797959984308,NA,NA
