"","date","state","bor","hosp_covid","hosp_pui","hosp_noncovid","hosp_beds","ior","icu_pui","icu_covid","icu_noncovid","icu_beds","vor","vent_covid","vent_pui","vent_noncovid","vent_beds","por","pkrc_covid","pkrc_pui","pkrc_noncovid","pkrc_beds","beds_icu_total","vent","vent_port"
"6491",2021-04-20,"Terengganu",75.5164498852334,56,35,896,1307,85,0,0,17,NA,0,0,0,0,NA,6.09675281643472,85,7,0,1509,20,41,16
"6492",2021-04-20,"W.P. Kuala Lumpur",53.6652489367025,52,34,2059,3997,59.7014925373134,0,13,27,NA,3.60824742268041,7,0,0,NA,NA,NA,NA,NA,NA,67,169,25
"6493",2021-04-20,"W.P. Labuan",56.5573770491803,5,1,63,122,30,0,1,2,NA,0,0,0,0,NA,12.6126126126126,19,9,0,222,10,6,5
"6494",2021-04-21,"Johor",84.5274725274725,364,139,3343,4550,62.2950819672131,0,18,58,NA,4.83870967741935,12,0,0,NA,23.9759036144578,398,0,0,1660,122,154,94
"6495",2021-04-21,"Kedah",84.3275488069414,86,8,1461,1844,67.2131147540984,0,18,23,NA,5.75539568345324,8,0,0,NA,24.4,119,3,0,500,61,93,46
"6496",2021-04-21,"Kelantan",65.4504839910648,286,7,1465,2686,43.4108527131783,0,29,27,NA,5.92105263157895,9,0,0,NA,91.3544668587896,620,6,8,694,129,113,39
"6497",2021-04-21,"Melaka",86.6485013623978,22,4,928,1101,98.1132075471698,2,5,45,NA,6.06060606060606,2,2,0,NA,26.2237762237762,75,0,0,286,53,59,7
"6498",2021-04-21,"Negeri Sembilan",79.5363709032774,146,3,846,1251,19.1489361702128,0,2,7,NA,2.38095238095238,2,0,0,NA,56.6666666666667,51,0,0,90,47,62,22
"6499",2021-04-21,"Pahang",61.6129032258064,69,8,1260,2170,58.4905660377358,0,4,27,NA,2.40963855421687,2,0,0,NA,21.606648199446,151,5,0,722,53,62,21
"6500",2021-04-21,"Perak",74.2302052785924,72,4,1949,2728,75,0,10,44,NA,1.84049079754601,3,0,0,NA,33.3021515434986,162,0,194,1069,72,96,67
"6501",2021-04-21,"Perlis",57.4803149606299,11,3,278,508,40,0,0,6,NA,0,0,0,0,NA,2.22929936305732,5,2,0,314,15,20,12
"6502",2021-04-21,"Pulau Pinang",70.1238390092879,127,0,779,1292,60.4651162790698,0,13,13,NA,14.0350877192982,8,0,0,NA,17.9902755267423,333,0,0,1851,43,35,22
"6503",2021-04-21,"Sabah",67.4016282225237,262,39,1686,2948,62.3188405797101,4,60,22,NA,11.3989637305699,18,4,0,NA,19.1219799646435,632,17,0,3394,138,111,82
"6504",2021-04-21,"Sarawak",67.246550689862,525,156,1561,3334,95.1219512195122,1,79,37,NA,13.5416666666667,25,1,0,NA,65.7789186587518,3575,486,39,6233,123,95,97
"6505",2021-04-21,"Selangor",74.9894559257697,465,384,2707,4742,61.4285714285714,2,71,56,NA,18.0379746835443,55,2,0,NA,54.7181499070824,2597,13,40,4843,210,208,108
"6506",2021-04-21,"Terengganu",78.194338179036,47,36,939,1307,75,0,0,15,NA,0,0,0,0,NA,5.23525513585156,74,5,0,1509,20,41,16
"6507",2021-04-21,"W.P. Kuala Lumpur",54.2656992744558,49,29,2091,3997,59.7014925373134,0,11,29,NA,3.09278350515464,6,0,0,NA,NA,NA,NA,NA,NA,67,169,25
"6508",2021-04-21,"W.P. Labuan",63.1147540983607,5,1,71,122,10,0,1,0,NA,0,0,0,0,NA,12.1621621621622,17,10,0,222,10,6,5
"6509",2021-04-22,"Johor",82.6153846153846,369,99,3291,4550,67.2131147540984,1,20,61,NA,6.04838709677419,14,1,0,NA,27.710843373494,460,0,0,1660,122,154,94
"6510",2021-04-22,"Kedah",82.9718004338395,91,6,1433,1844,62.2950819672131,0,16,22,NA,6.47482014388489,9,0,0,NA,25.8,127,2,0,500,61,93,46
"6511",2021-04-22,"Kelantan",69.1362620997766,287,9,1561,2686,80.6201550387597,0,36,68,NA,8.55263157894737,13,0,0,NA,92.0749279538905,619,9,11,694,129,113,39
"6512",2021-04-22,"Melaka",84.4686648501362,26,4,900,1101,92.4528301886792,2,4,43,NA,6.06060606060606,2,2,0,NA,11.1888111888112,32,0,0,286,53,59,7
"6513",2021-04-22,"Negeri Sembilan",78.5771382893685,171,2,810,1251,19.1489361702128,0,2,7,NA,2.38095238095238,2,0,0,NA,56.6666666666667,51,0,0,90,47,62,22
"6514",2021-04-22,"Pahang",59.7695852534562,52,4,1241,2170,60.377358490566,0,4,28,NA,2.40963855421687,2,0,0,NA,21.606648199446,154,2,0,722,53,62,21
"6515",2021-04-22,"Perak",74.4134897360704,78,5,1947,2728,72.2222222222222,0,10,42,NA,1.22699386503067,2,0,0,NA,31.4312441534144,158,0,178,1069,72,96,67
"6516",2021-04-22,"Perlis",58.6614173228346,11,4,283,508,66.6666666666667,0,0,10,NA,0,0,0,0,NA,2.22929936305732,5,2,0,314,15,20,12
"6517",2021-04-22,"Pulau Pinang",67.9566563467492,113,0,765,1292,58.1395348837209,0,12,13,NA,17.5438596491228,10,0,0,NA,19.6650459211237,364,0,0,1851,43,35,22
"6518",2021-04-22,"Sabah",68.1818181818182,262,37,1711,2948,59.4202898550725,5,55,22,NA,12.9533678756477,20,5,0,NA,19.9764289923394,662,16,0,3394,138,111,82
"6519",2021-04-22,"Sarawak",68.0263947210558,504,163,1601,3334,95.9349593495935,1,77,40,NA,14.0625,26,1,0,NA,66.9320843091335,3757,495,35,6405,123,95,97
"6520",2021-04-22,"Selangor",72.8384647827921,453,421,2580,4742,64.2857142857143,1,75,59,NA,19.3037974683544,60,1,0,NA,52.6739624199876,2498,13,40,4843,210,208,108
"6521",2021-04-22,"Terengganu",71.7674062739097,33,39,866,1307,90,0,0,18,NA,0,0,0,0,NA,2.98210735586481,42,3,0,1509,20,41,16
"6522",2021-04-22,"W.P. Kuala Lumpur",36.8776582436828,65,26,1383,3997,64.1791044776119,0,15,28,NA,3.60824742268041,7,0,0,NA,NA,NA,NA,NA,NA,67,169,25
"6523",2021-04-22,"W.P. Labuan",65.5737704918033,5,2,73,122,10,0,1,0,NA,0,0,0,0,NA,13.0630630630631,17,12,0,222,10,6,5
"6524",2021-04-23,"Johor",82.021978021978,404,139,3189,4550,64.7540983606557,0,21,58,NA,7.25806451612903,18,0,0,NA,28.7087087087087,478,0,0,1665,122,154,94
"6525",2021-04-23,"Kedah",79.2841648590022,107,4,1351,1844,62.2950819672131,0,15,23,NA,5.75539568345324,8,0,0,NA,30.8,154,0,0,500,61,93,46
"6526",2021-04-23,"Kelantan",62.397617274758,292,6,1378,2686,69.7674418604651,0,35,55,NA,8.55263157894737,13,0,0,NA,95.6772334293948,642,8,14,694,129,113,39
"6527",2021-04-23,"Melaka",85.921889191644,41,1,904,1101,86.7924528301887,0,4,42,NA,3.03030303030303,2,0,0,NA,11.8881118881119,32,2,0,286,53,59,7
"6528",2021-04-23,"Negeri Sembilan",75.2997601918465,158,4,780,1251,19.1489361702128,0,3,6,NA,3.57142857142857,3,0,0,NA,57.0588235294118,97,0,0,170,47,62,22
"6529",2021-04-23,"Pahang",60.9216589861751,60,4,1258,2170,60.377358490566,0,5,27,NA,2.40963855421687,2,0,0,NA,25.207756232687,180,2,0,722,53,62,21
"6530",2021-04-23,"Perak",73.4604105571848,82,6,1916,2728,76.3888888888889,0,12,43,NA,3.06748466257669,5,0,0,NA,39.6319018404908,152,0,171,815,72,96,67
"6531",2021-04-23,"Perlis",63.9763779527559,10,5,310,508,66.6666666666667,0,0,10,NA,0,0,0,0,NA,1.91082802547771,4,2,0,314,15,20,12
"6532",2021-04-23,"Pulau Pinang",68.266253869969,121,0,761,1292,58.1395348837209,0,13,12,NA,19.2982456140351,11,0,0,NA,17.6121015667207,326,0,0,1851,43,35,22
"6533",2021-04-23,"Sabah",68.2157394843962,255,43,1713,2948,58.695652173913,3,56,22,NA,11.9170984455959,20,3,0,NA,19.3576900412493,647,10,0,3394,138,111,82
"6534",2021-04-23,"Sarawak",69.7660467906419,518,189,1619,3334,96.7479674796748,2,74,43,NA,15.625,29,1,0,NA,62.2950819672131,3420,534,36,6405,123,95,97
"6535",2021-04-23,"Selangor",71.9316743989878,472,432,2507,4742,52.8571428571429,1,72,38,NA,18.0379746835443,56,1,0,NA,54.4703696056164,2584,14,40,4843,210,208,108
"6536",2021-04-23,"Terengganu",71.2318286151492,29,39,863,1307,70,0,0,14,NA,0,0,0,0,NA,3.57852882703777,50,4,0,1509,20,41,16
"6537",2021-04-23,"W.P. Kuala Lumpur",53.9404553415061,73,33,2050,3997,64.1791044776119,0,18,25,NA,4.12371134020619,8,0,0,NA,NA,NA,NA,NA,NA,67,169,25
"6538",2021-04-23,"W.P. Labuan",68.8524590163934,5,2,77,122,10,0,0,1,NA,0,0,0,0,NA,14.4144144144144,20,12,0,222,10,6,5
"6539",2021-04-24,"Johor",81.3846153846154,417,119,3167,4550,62.4,0,21,57,NA,7.25806451612903,18,0,0,NA,30.8708708708709,514,0,0,1665,125,154,94
"6540",2021-04-24,"Kedah",81.3991323210412,117,5,1379,1844,63.9344262295082,2,15,22,NA,6.47482014388489,8,1,0,NA,28.6,140,3,0,500,61,93,46
"6541",2021-04-24,"Kelantan",63.216679076694,316,6,1376,2686,81.3953488372093,0,48,57,NA,8.55263157894737,13,0,0,NA,84.1163310961969,724,5,23,894,129,113,39
"6542",2021-04-24,"Melaka",81.2897366030881,41,5,849,1101,79.2452830188679,0,8,34,NA,3.03030303030303,2,0,0,NA,11.8881118881119,34,0,0,286,53,59,7
"6543",2021-04-24,"Negeri Sembilan",70.2637889688249,163,6,710,1251,21.2765957446809,0,4,6,NA,4.76190476190476,4,0,0,NA,57.6470588235294,98,0,0,170,47,62,22
"6544",2021-04-24,"Pahang",57.4193548387097,32,30,1184,2170,58.4905660377358,0,5,26,NA,3.6144578313253,3,0,0,NA,25.4847645429363,182,2,0,722,53,62,21
"6545",2021-04-24,"Perak",69.3548387096774,84,4,1804,2728,72.6027397260274,0,13,40,NA,4.29447852760736,7,0,0,NA,39.7546012269939,163,2,159,815,73,96,67
"6546",2021-04-24,"Perlis",61.8110236220472,11,7,296,508,66.6666666666667,0,0,10,NA,0,0,0,0,NA,1.91082802547771,4,2,0,314,15,20,12
"6547",2021-04-24,"Pulau Pinang",62.7708978328173,119,0,692,1292,60.4651162790698,0,13,13,NA,15.7894736842105,9,0,0,NA,17.4500270124257,323,0,0,1851,43,35,22
"6548",2021-04-24,"Sabah",54.1383989145183,250,40,1306,2948,51.4492753623188,3,45,23,NA,13.4715025906736,23,3,0,NA,19.8291101944608,661,12,0,3394,138,111,82
"6549",2021-04-24,"Sarawak",66.8266346730654,517,165,1546,3334,93.4959349593496,1,73,41,NA,14.5833333333333,27,1,0,NA,59.0163934426229,3258,487,35,6405,123,95,97
"6550",2021-04-24,"Selangor",70.2657106706031,450,352,2530,4742,62.3809523809524,1,75,55,NA,19.620253164557,61,1,0,NA,56.4939087342556,2683,13,40,4843,210,208,108
"6551",2021-04-24,"Terengganu",66.2586074980872,36,43,787,1307,85,0,0,17,NA,0,0,0,0,NA,3.77733598409543,53,4,0,1509,20,41,16
"6552",2021-04-24,"W.P. Kuala Lumpur",50.8631473605204,70,33,1930,3997,62.6865671641791,0,18,24,NA,3.09278350515464,6,0,0,NA,NA,NA,NA,NA,NA,67,169,25
"6553",2021-04-24,"W.P. Labuan",58.1967213114754,1,2,68,122,10,0,0,1,NA,0,0,0,0,NA,13.5135135135135,20,10,0,222,10,6,5
"6554",2021-04-25,"Johor",80.2857142857143,428,96,3129,4550,64,1,26,53,NA,9.2741935483871,22,1,0,NA,30.2939412117576,505,0,0,1667,125,154,94
"6555",2021-04-25,"Kedah",80.9652928416486,133,2,1358,1844,57.3770491803279,0,15,20,NA,7.19424460431655,10,0,0,NA,27.4,134,3,0,500,61,93,46
"6556",2021-04-25,"Kelantan",63.9240506329114,332,5,1380,2686,82.9457364341085,0,47,60,NA,9.21052631578947,14,0,0,NA,87.5280898876404,758,5,16,890,129,113,39
"6557",2021-04-25,"Melaka",79.0190735694823,43,3,824,1101,86.7924528301887,0,8,38,NA,1.51515151515152,1,0,0,NA,12.2377622377622,35,0,0,286,53,59,7
"6558",2021-04-25,"Negeri Sembilan",62.2701838529177,55,5,719,1251,21.2765957446809,0,4,6,NA,4.76190476190476,4,0,0,NA,63.1578947368421,120,0,0,190,47,62,22
"6559",2021-04-25,"Pahang",54.331797235023,51,2,1126,2170,56.6037735849057,0,5,25,NA,3.6144578313253,3,0,0,NA,24.3767313019391,172,4,0,722,53,62,21
"6560",2021-04-25,"Perak",66.2756598240469,87,7,1714,2728,72.6027397260274,0,13,40,NA,4.9079754601227,8,0,0,NA,40.1226993865031,159,1,167,815,73,96,67
"6561",2021-04-25,"Perlis",58.0708661417323,11,7,277,508,53.3333333333333,0,0,8,NA,0,0,0,0,NA,1.59235668789809,4,1,0,314,15,20,12
"6562",2021-04-25,"Pulau Pinang",61.2229102167183,124,0,667,1292,65.1162790697674,0,14,14,NA,14.0350877192982,8,0,0,NA,24.7422680412371,312,0,0,1261,43,35,22
"6563",2021-04-25,"Sabah",63.4328358208955,249,49,1572,2948,47.8260869565217,2,43,21,NA,11.3989637305699,20,2,0,NA,20.6835592221567,688,14,0,3394,138,111,82
"6564",2021-04-25,"Sarawak",66.5866826634673,543,127,1550,3334,86.9918699186992,1,72,34,NA,13.5416666666667,25,1,0,NA,55.1288056206089,3009,522,0,6405,123,95,97
"6565",2021-04-25,"Selangor",69.8017714044707,452,404,2454,4742,66.6666666666667,1,81,58,NA,21.8354430379747,68,1,0,NA,58.4142060706174,2770,19,40,4843,210,208,108
"6566",2021-04-25,"Terengganu",73.4506503442999,43,43,874,1307,75,0,0,15,NA,0,0,0,0,NA,6.09675281643472,87,5,0,1509,20,41,16
"6567",2021-04-25,"W.P. Kuala Lumpur",51.163372529397,82,56,1907,3997,61.1940298507463,0,17,24,NA,2.57731958762887,5,0,0,NA,NA,NA,NA,NA,NA,67,169,25
"6568",2021-04-25,"W.P. Labuan",55.7377049180328,1,2,65,122,10,0,0,1,NA,0,0,0,0,NA,11.7117117117117,17,9,0,222,10,6,5
"6569",2021-04-26,"Johor",80.7032967032967,439,121,3112,4550,68,2,34,49,NA,10.4838709677419,24,2,0,NA,31.4937012597481,525,0,0,1667,125,154,94
"6570",2021-04-26,"Kedah",82.4837310195228,124,3,1394,1844,67.2131147540984,1,17,23,NA,7.9136690647482,11,0,0,NA,34.2,168,3,0,500,61,93,46
"6571",2021-04-26,"Kelantan",66.4940828402367,356,7,1435,2704,84.4961240310078,0,54,55,NA,8.55263157894737,13,0,0,NA,75,784,3,14,1068,129,113,39
"6572",2021-04-26,"Melaka",82.1980018165304,51,5,849,1101,84.9056603773585,0,10,35,NA,1.51515151515152,1,0,0,NA,7.34265734265734,21,0,0,286,53,59,7
"6573",2021-04-26,"Negeri Sembilan",72.3421262989608,135,6,764,1251,19.1489361702128,0,3,6,NA,3.57142857142857,3,0,0,NA,62.6315789473684,119,0,0,190,47,62,22
"6574",2021-04-26,"Pahang",39.1244239631336,54,2,793,2170,50.9433962264151,0,5,22,NA,3.6144578313253,3,0,0,NA,25.7617728531856,182,4,0,722,53,62,21
"6575",2021-04-26,"Perak",67.4120234604106,97,5,1737,2728,72.972972972973,0,17,37,NA,4.9079754601227,8,0,0,NA,39.2638036809816,150,0,170,815,74,96,67
"6576",2021-04-26,"Perlis",60.0393700787402,12,6,287,508,53.3333333333333,0,0,8,NA,0,0,0,0,NA,1.59235668789809,4,1,0,314,15,20,12
"6577",2021-04-26,"Pulau Pinang",65.6346749226006,126,0,722,1292,65.1162790697674,0,14,14,NA,15.7894736842105,9,0,0,NA,26.8041237113402,338,0,0,1261,43,35,22
"6578",2021-04-26,"Sabah",53.2564450474898,220,42,1308,2948,48.5507246376812,2,45,20,NA,11.9170984455959,21,2,0,NA,19.6228638774308,650,16,0,3394,138,111,82
"6579",2021-04-26,"Sarawak",66.4367126574685,526,123,1566,3334,78.4722222222222,1,74,38,NA,16.1458333333333,30,1,0,NA,55.7412233634831,3108,496,32,6523,144,95,97
"6580",2021-04-26,"Selangor",71.3833825390131,491,399,2495,4742,68.0952380952381,1,88,54,NA,23.125,73,1,0,NA,58.1457774106959,2757,19,40,4843,210,206,114
"6581",2021-04-26,"Terengganu",70.3136954858455,38,44,837,1307,65,0,0,13,NA,0,0,0,0,NA,6.89198144466534,93,11,0,1509,20,41,16
"6582",2021-04-26,"W.P. Kuala Lumpur",49.7373029772329,107,24,1857,3997,62.6865671641791,0,17,25,NA,1.54639175257732,3,0,0,NA,NA,NA,NA,NA,NA,67,169,25
"6583",2021-04-26,"W.P. Labuan",57.3770491803279,1,2,67,122,30,0,0,3,NA,0,0,0,0,NA,11.7117117117117,17,9,0,222,10,6,5
"6584",2021-04-27,"Johor",81.6703296703297,462,155,3099,4550,61.7021276595745,2,40,45,NA,11.2903225806452,26,2,0,NA,32.2773460848775,540,0,0,1673,141,154,94
"6585",2021-04-27,"Kedah",84.2190889370933,125,1,1427,1844,55.7377049180328,0,14,20,NA,6.47482014388489,9,0,0,NA,34.4,171,1,0,500,61,93,46
"6586",2021-04-27,"Kelantan",67.7514792899408,364,7,1461,2704,86.046511627907,0,53,58,NA,9.21052631578947,14,0,0,NA,73.7827715355805,767,8,13,1068,129,113,39
"6587",2021-04-27,"Melaka",85.1952770208901,59,6,873,1101,92.4528301886792,0,12,37,NA,1.51515151515152,1,0,0,NA,5.59440559440559,16,0,0,286,53,59,7
"6588",2021-04-27,"Negeri Sembilan",74.3405275779376,125,5,800,1251,19.1489361702128,0,3,6,NA,3.57142857142857,3,0,0,NA,52.1052631578947,99,0,0,190,47,62,22
"6589",2021-04-27,"Pahang",59.4470046082949,51,3,1236,2170,52.8301886792453,0,4,24,NA,3.6144578313253,3,0,0,NA,26.7313019390582,188,5,0,722,53,62,21
"6590",2021-04-27,"Perak",70.124633431085,93,3,1817,2728,78.3783783783784,0,18,40,NA,3.68098159509202,6,0,0,NA,40.3680981595092,148,0,181,815,74,96,67
"6591",2021-04-27,"Perlis",63.1889763779528,8,3,310,508,60,0,0,9,NA,0,0,0,0,NA,1.27388535031847,4,0,0,314,15,20,12
"6592",2021-04-27,"Pulau Pinang",67.3374613003096,126,0,744,1292,65.1162790697674,0,16,12,NA,17.5438596491228,10,0,0,NA,29.1831879460745,368,0,0,1261,43,35,22
"6593",2021-04-27,"Sabah",65.2645861601085,233,48,1643,2948,49.2753623188406,1,41,26,NA,10.880829015544,20,1,0,NA,19.1809074837949,633,18,0,3394,138,111,82
"6594",2021-04-27,"Sarawak",64.5470905818836,504,118,1530,3334,77.4193548387097,1,78,41,NA,14.5631067961165,29,1,0,NA,55.1433389544688,3043,517,37,6523,155,120,86
"6595",2021-04-27,"Selangor",71.0881484605652,492,380,2499,4742,70.4761904761905,1,93,54,NA,22.5,71,1,0,NA,59.8389428040471,2840,18,40,4843,210,206,114
"6596",2021-04-27,"Terengganu",73.2976281560826,34,47,877,1307,80,0,1,15,NA,1.75438596491228,1,0,0,NA,6.36182902584493,88,8,0,1509,20,41,16
"6597",2021-04-27,"W.P. Kuala Lumpur",53.1398548911684,121,31,1972,3997,64.1791044776119,0,17,26,NA,3.60824742268041,7,0,0,NA,NA,NA,NA,NA,NA,67,169,25
"6598",2021-04-27,"W.P. Labuan",54.9180327868852,2,2,63,122,20,0,0,2,NA,0,0,0,0,NA,10.8108108108108,11,13,0,222,10,6,5
"6599",2021-04-28,"Johor",88.5714285714286,494,129,3407,4550,60.9929078014184,1,34,51,NA,10.4838709677419,25,1,0,NA,43.1064572425829,741,0,0,1719,141,154,94
"6600",2021-04-28,"Kedah",87.1475054229935,127,4,1476,1844,59.0163934426229,0,15,21,NA,5.75539568345324,8,0,0,NA,35.2,176,0,0,500,61,93,46
"6601",2021-04-28,"Kelantan",66.6420118343195,365,3,1434,2704,87.5968992248062,0,57,56,NA,9.21052631578947,14,0,0,NA,77.1535580524345,805,10,9,1068,129,113,39
"6602",2021-04-28,"Melaka",85.0136239782016,56,11,869,1101,81.1320754716981,0,12,31,NA,1.51515151515152,1,0,0,NA,6.99300699300699,20,0,0,286,53,59,7
"6603",2021-04-28,"Negeri Sembilan",74.9000799360512,145,4,788,1251,21.2765957446809,0,4,6,NA,4.76190476190476,4,0,0,NA,52.1052631578947,99,0,0,190,47,62,22
"6604",2021-04-28,"Pahang",57.3732718894009,51,3,1191,2170,52.8301886792453,0,4,24,NA,3.6144578313253,3,0,0,NA,27.1468144044321,191,5,0,722,53,62,21
"6605",2021-04-28,"Perak",72.0307917888563,97,7,1861,2728,77.027027027027,0,17,40,NA,3.06748466257669,5,0,0,NA,38.7730061349693,145,1,170,815,74,96,67
"6606",2021-04-28,"Perlis",59.0551181102362,8,3,289,508,53.3333333333333,0,0,8,NA,0,0,0,0,NA,0,0,0,0,314,15,20,12
"6607",2021-04-28,"Pulau Pinang",69.1176470588235,133,0,760,1292,60.4651162790698,0,13,13,NA,10.5263157894737,6,0,0,NA,23.3148295003965,294,0,0,1261,43,35,22
"6608",2021-04-28,"Sabah",65.976933514247,248,49,1648,2948,49.2753623188406,0,45,23,NA,10.880829015544,21,0,0,NA,16.6764879198586,547,19,0,3394,138,111,82
"6609",2021-04-28,"Sarawak",65.1769646070786,488,138,1547,3334,80,0,83,41,NA,17.4757281553398,36,0,0,NA,56.707036639583,3133,526,40,6523,155,120,86
"6610",2021-04-28,"Selangor",71.1725010544074,510,381,2484,4742,70,1,97,49,NA,25.3125,80,1,0,NA,66.3018790006195,3150,21,40,4843,210,206,114
"6611",2021-04-28,"Terengganu",77.0466717674063,49,40,918,1307,80,0,3,13,NA,5.26315789473684,3,0,0,NA,8.61497680583168,118,12,0,1509,20,41,16
"6612",2021-04-28,"W.P. Kuala Lumpur",54.4658493870403,115,34,2028,3997,67.1641791044776,0,22,23,NA,4.12371134020619,8,0,0,NA,NA,NA,NA,NA,NA,67,169,25
"6613",2021-04-28,"W.P. Labuan",59.0163934426229,2,3,67,122,20,0,0,2,NA,0,0,0,0,NA,13.0630630630631,13,16,0,222,10,6,5
"6614",2021-04-29,"Johor",83.7631118881119,527,123,3183,4576,59.5744680851064,0,34,50,NA,11.2903225806452,28,0,0,NA,46.0443938531588,809,0,0,1757,141,154,94
"6615",2021-04-29,"Kedah",86.3882863340564,142,5,1446,1844,60.655737704918,1,15,21,NA,5.03597122302158,7,0,0,NA,35.2,176,0,0,500,61,93,46
"6616",2021-04-29,"Kelantan",61.1842105263158,370,2,1302,2736,89.922480620155,0,52,64,NA,11.8421052631579,18,0,0,NA,78.9325842696629,826,12,5,1068,129,113,39
"6617",2021-04-29,"Melaka",84.6503178928247,59,11,862,1101,88.6792452830189,0,11,36,NA,0,0,0,0,NA,6.29370629370629,18,0,0,286,53,59,7
"6618",2021-04-29,"Negeri Sembilan",75.5395683453237,158,4,783,1251,21.2765957446809,0,4,6,NA,3.57142857142857,3,0,0,NA,54.2105263157895,103,0,0,190,47,62,22
"6619",2021-04-29,"Pahang",58.0645161290323,24,21,1215,2170,60.377358490566,0,4,28,NA,3.6144578313253,3,0,0,NA,24.2382271468144,169,6,0,722,53,62,21
"6620",2021-04-29,"Perak",69.0982404692082,106,4,1775,2728,81.0810810810811,0,17,43,NA,3.68098159509202,6,0,0,NA,40.7361963190184,151,1,180,815,74,96,67
"6621",2021-04-29,"Perlis",54.7244094488189,7,4,267,508,40,0,0,6,NA,0,0,0,0,NA,0,0,0,0,314,15,20,12
"6622",2021-04-29,"Pulau Pinang",66.4860681114551,142,0,717,1292,65.1162790697674,0,13,15,NA,10.5263157894737,6,0,0,NA,21.3322759714512,269,0,0,1261,43,35,22
"6623",2021-04-29,"Sabah",66.7910447761194,228,45,1696,2948,55.0724637681159,0,50,26,NA,9.84455958549223,19,0,0,NA,15.3211549793754,491,29,0,3394,138,111,82
"6624",2021-04-29,"Sarawak",67.7264547090582,519,177,1562,3334,75.4838709677419,0,75,42,NA,15.0485436893204,31,0,0,NA,55.7258929940212,3099,501,35,6523,155,120,86
"6625",2021-04-29,"Selangor",70.1180936313792,530,350,2445,4742,70.4761904761905,0,99,49,NA,26.5625,85,0,0,NA,70.307660540987,3344,21,40,4843,210,206,114
"6626",2021-04-29,"Terengganu",69.7781178270849,51,40,821,1307,60,0,4,8,NA,5.26315789473684,3,0,0,NA,9.9403578528827,134,16,0,1509,20,41,16
"6627",2021-04-29,"W.P. Kuala Lumpur",50.7130347760821,128,35,1864,3997,58.2089552238806,0,21,18,NA,5.15463917525773,10,0,0,NA,NA,NA,NA,NA,NA,67,169,25
"6628",2021-04-29,"W.P. Labuan",59.8360655737705,1,2,70,122,20,0,0,2,NA,0,0,0,0,NA,13.0630630630631,13,16,0,222,10,6,5
"6629",2021-04-30,"Johor",81.402972027972,565,124,3036,4576,60.2836879432624,0,36,49,NA,13.3064516129032,33,0,0,NA,45.4442558007923,803,0,0,1767,141,154,94
"6630",2021-04-30,"Kedah",82.8633405639913,155,6,1367,1844,65.0793650793651,0,19,22,NA,7.19424460431655,10,0,0,NA,41.2,206,0,0,500,63,93,46
"6631",2021-04-30,"Kelantan",60.4166666666667,363,0,1290,2736,87.3134328358209,0,55,62,NA,15.7894736842105,24,0,0,NA,82.2097378277154,861,13,4,1068,134,113,39
"6632",2021-04-30,"Melaka",83.6512261580382,64,15,842,1101,92.4528301886792,0,10,39,NA,1.51515151515152,1,0,0,NA,5.24475524475525,15,0,0,286,53,59,7
"6633",2021-04-30,"Negeri Sembilan",73.9408473221423,148,2,775,1251,21.2765957446809,0,4,6,NA,2.38095238095238,2,0,0,NA,54.7368421052632,104,0,0,190,47,62,22
"6634",2021-04-30,"Pahang",55.8986175115207,27,19,1167,2170,58.4905660377358,0,4,27,NA,4.81927710843374,4,0,0,NA,26.0387811634349,179,9,0,722,53,62,21
"6635",2021-04-30,"Perak",69.8313782991202,116,8,1781,2728,77.027027027027,0,14,43,NA,3.68098159509202,6,0,0,NA,43.9624853458382,198,0,177,853,74,96,67
"6636",2021-04-30,"Perlis",56.1023622047244,7,4,274,508,40,0,0,6,NA,0,0,0,0,NA,0,0,0,0,314,15,20,12
"6637",2021-04-30,"Pulau Pinang",66.1764705882353,139,0,716,1292,65.1162790697674,0,14,14,NA,12.280701754386,7,0,0,NA,23.3148295003965,294,0,0,1261,43,35,22
"6638",2021-04-30,"Sabah",65.9090909090909,231,38,1674,2948,52.1739130434783,0,50,22,NA,9.32642487046632,18,0,0,NA,13.4944018856806,437,21,0,3394,138,111,82
"6639",2021-04-30,"Sarawak",77.6432894268423,497,148,1536,2809,74.8387096774194,0,76,40,NA,13.1067961165049,27,0,0,NA,57.1276109162982,3222,488,37,6559,155,120,86
"6640",2021-04-30,"Selangor",71.678616617461,548,427,2424,4742,72.3809523809524,2,104,46,NA,28.4375,89,2,0,NA,56.8710003368137,3324,13,40,5938,210,206,114
"6641",2021-04-30,"Terengganu",60.5202754399388,49,24,718,1307,75,0,5,10,NA,7.01754385964912,4,0,0,NA,9.87124463519313,124,14,0,1398,20,41,16
"6642",2021-04-30,"W.P. Kuala Lumpur",51.3635226419815,161,38,1854,3997,65.6716417910448,0,27,17,NA,8.76288659793814,17,0,0,NA,NA,NA,NA,NA,NA,67,169,25
"6643",2021-04-30,"W.P. Labuan",54.0983606557377,1,2,63,122,10,0,0,1,NA,0,0,0,0,NA,9.90990990990991,9,13,0,222,10,6,5
"6644",2021-05-01,"Johor",80.4851398601399,585,132,2966,4576,60.4026845637584,1,49,40,NA,18.1451612903226,44,1,0,NA,47.9343520090549,847,0,0,1767,149,154,94
