"","date","state","variant_count","variant","status"
"2566",2021-09-14,"Sarawak",1,"Eta B.1.525","voi"
"2567",2021-09-14,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi"
"2568",2021-09-14,"Kedah",0,"Eta B.1.525","voi"
"2569",2021-09-14,"Perak",0,"Eta B.1.525","voi"
"2570",2021-09-14,"Johor",0,"Eta B.1.525","voi"
"2571",2021-09-14,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"2572",2021-09-14,"Terengganu",0,"Eta B.1.525","voi"
"2573",2021-09-14,"Negeri Sembilan",0,"Eta B.1.525","voi"
"2574",2021-09-14,"Sabah",0,"Eta B.1.525","voi"
"2575",2021-09-14,"Perlis",0,"Eta B.1.525","voi"
"2576",2021-09-14,"Pulau Pinang",0,"Eta B.1.525","voi"
"2577",2021-09-14,"Melaka",0,"Eta B.1.525","voi"
"2578",2021-09-14,"W.P. Labuan",0,"Eta B.1.525","voi"
"2579",2021-09-14,"Pahang",0,"Eta B.1.525","voi"
"2580",2021-09-14,"Malaysia",3,"Eta B.1.525","voi"
"2581",2021-09-14,"Selangor",0,"Eta B.1.525","voi"
"2582",2021-09-14,"Kelantan",0,"Eta B.1.525","voi"
"2583",2021-09-14,"Sarawak",0,"Eta B.1.525","voi"
"2584",2021-09-14,"W.P. Kuala Lumpur",0,"Eta B.1.525","voi"
"2585",2021-09-14,"Kedah",0,"Eta B.1.525","voi"
"2586",2021-09-14,"Perak",0,"Eta B.1.525","voi"
"2587",2021-09-14,"Johor",0,"Eta B.1.525","voi"
"2588",2021-09-14,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"2589",2021-09-14,"Terengganu",0,"Eta B.1.525","voi"
"2590",2021-09-14,"Negeri Sembilan",0,"Eta B.1.525","voi"
"2591",2021-09-14,"Sabah",0,"Eta B.1.525","voi"
"2592",2021-09-14,"Perlis",0,"Eta B.1.525","voi"
"2593",2021-09-14,"Pulau Pinang",0,"Eta B.1.525","voi"
"2594",2021-09-14,"Melaka",0,"Eta B.1.525","voi"
"2595",2021-09-14,"W.P. Labuan",0,"Eta B.1.525","voi"
"2596",2021-09-14,"Pahang",0,"Eta B.1.525","voi"
"2597",2021-09-14,"Malaysia",0,"Eta B.1.525","voi"
"2598",2021-10-07,"Selangor",2,"Alpha B.1.1.7","voc"
"2599",2021-10-07,"Kelantan",0,"Alpha B.1.1.7","voc"
"2600",2021-10-07,"Sarawak",0,"Alpha B.1.1.7","voc"
"2601",2021-10-07,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc"
"2602",2021-10-07,"Kedah",0,"Alpha B.1.1.7","voc"
"2603",2021-10-07,"Perak",0,"Alpha B.1.1.7","voc"
"2604",2021-10-07,"Johor",0,"Alpha B.1.1.7","voc"
"2605",2021-10-07,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"2606",2021-10-07,"Terengganu",0,"Alpha B.1.1.7","voc"
"2607",2021-10-07,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"2608",2021-10-07,"Sabah",0,"Alpha B.1.1.7","voc"
"2609",2021-10-07,"Perlis",0,"Alpha B.1.1.7","voc"
"2610",2021-10-07,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"2611",2021-10-07,"Melaka",0,"Alpha B.1.1.7","voc"
"2612",2021-10-07,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"2613",2021-10-07,"Pahang",0,"Alpha B.1.1.7","voc"
"2614",2021-10-07,"Malaysia",5,"Alpha B.1.1.7","voc"
"2615",2021-10-07,"Selangor",6,"Alpha B.1.1.7","voc"
"2616",2021-10-07,"Kelantan",0,"Alpha B.1.1.7","voc"
"2617",2021-10-07,"Sarawak",0,"Alpha B.1.1.7","voc"
"2618",2021-10-07,"W.P. Kuala Lumpur",0,"Alpha B.1.1.7","voc"
"2619",2021-10-07,"Kedah",0,"Alpha B.1.1.7","voc"
"2620",2021-10-07,"Perak",0,"Alpha B.1.1.7","voc"
"2621",2021-10-07,"Johor",0,"Alpha B.1.1.7","voc"
"2622",2021-10-07,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"2623",2021-10-07,"Terengganu",0,"Alpha B.1.1.7","voc"
"2624",2021-10-07,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"2625",2021-10-07,"Sabah",3,"Alpha B.1.1.7","voc"
"2626",2021-10-07,"Perlis",0,"Alpha B.1.1.7","voc"
"2627",2021-10-07,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"2628",2021-10-07,"Melaka",0,"Alpha B.1.1.7","voc"
"2629",2021-10-07,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"2630",2021-10-07,"Pahang",0,"Alpha B.1.1.7","voc"
"2631",2021-10-07,"Malaysia",9,"Alpha B.1.1.7","voc"
"2632",2021-10-07,"Selangor",0,"Beta B.1.351","voc"
"2633",2021-10-07,"Kelantan",0,"Beta B.1.351","voc"
"2634",2021-10-07,"Sarawak",1,"Beta B.1.351","voc"
"2635",2021-10-07,"W.P. Kuala Lumpur",0,"Beta B.1.351","voc"
"2636",2021-10-07,"Kedah",0,"Beta B.1.351","voc"
"2637",2021-10-07,"Perak",0,"Beta B.1.351","voc"
"2638",2021-10-07,"Johor",0,"Beta B.1.351","voc"
"2639",2021-10-07,"W.P. Putrajaya",0,"Beta B.1.351","voc"
"2640",2021-10-07,"Terengganu",0,"Beta B.1.351","voc"
"2641",2021-10-07,"Negeri Sembilan",0,"Beta B.1.351","voc"
"2642",2021-10-07,"Sabah",0,"Beta B.1.351","voc"
"2643",2021-10-07,"Perlis",0,"Beta B.1.351","voc"
"2644",2021-10-07,"Pulau Pinang",0,"Beta B.1.351","voc"
"2645",2021-10-07,"Melaka",0,"Beta B.1.351","voc"
"2646",2021-10-07,"W.P. Labuan",0,"Beta B.1.351","voc"
"2647",2021-10-07,"Pahang",0,"Beta B.1.351","voc"
"2648",2021-10-07,"Malaysia",1,"Beta B.1.351","voc"
"2649",2021-10-07,"Selangor",51,"Beta B.1.351","voc"
"2650",2021-10-07,"Kelantan",26,"Beta B.1.351","voc"
"2651",2021-10-07,"Sarawak",46,"Beta B.1.351","voc"
"2652",2021-10-07,"W.P. Kuala Lumpur",9,"Beta B.1.351","voc"
"2653",2021-10-07,"Kedah",14,"Beta B.1.351","voc"
"2654",2021-10-07,"Perak",16,"Beta B.1.351","voc"
"2655",2021-10-07,"Johor",10,"Beta B.1.351","voc"
"2656",2021-10-07,"W.P. Putrajaya",3,"Beta B.1.351","voc"
"2657",2021-10-07,"Terengganu",9,"Beta B.1.351","voc"
"2658",2021-10-07,"Negeri Sembilan",4,"Beta B.1.351","voc"
"2659",2021-10-07,"Sabah",11,"Beta B.1.351","voc"
"2660",2021-10-07,"Perlis",4,"Beta B.1.351","voc"
"2661",2021-10-07,"Pulau Pinang",9,"Beta B.1.351","voc"
"2662",2021-10-07,"Melaka",7,"Beta B.1.351","voc"
"2663",2021-10-07,"W.P. Labuan",0,"Beta B.1.351","voc"
"2664",2021-10-07,"Pahang",2,"Beta B.1.351","voc"
"2665",2021-10-07,"Malaysia",221,"Beta B.1.351","voc"
"2666",2021-10-07,"Selangor",3,"Delta B.1.617.2","voc"
"2667",2021-10-07,"Kelantan",0,"Delta B.1.617.2","voc"
"2668",2021-10-07,"Sarawak",1,"Delta B.1.617.2","voc"
"2669",2021-10-07,"W.P. Kuala Lumpur",7,"Delta B.1.617.2","voc"
"2670",2021-10-07,"Kedah",0,"Delta B.1.617.2","voc"
"2671",2021-10-07,"Perak",0,"Delta B.1.617.2","voc"
"2672",2021-10-07,"Johor",1,"Delta B.1.617.2","voc"
"2673",2021-10-07,"W.P. Putrajaya",0,"Delta B.1.617.2","voc"
"2674",2021-10-07,"Terengganu",0,"Delta B.1.617.2","voc"
"2675",2021-10-07,"Negeri Sembilan",0,"Delta B.1.617.2","voc"
"2676",2021-10-07,"Sabah",0,"Delta B.1.617.2","voc"
"2677",2021-10-07,"Perlis",0,"Delta B.1.617.2","voc"
"2678",2021-10-07,"Pulau Pinang",1,"Delta B.1.617.2","voc"
"2679",2021-10-07,"Melaka",0,"Delta B.1.617.2","voc"
"2680",2021-10-07,"W.P. Labuan",4,"Delta B.1.617.2","voc"
"2681",2021-10-07,"Pahang",0,"Delta B.1.617.2","voc"
"2682",2021-10-07,"Malaysia",17,"Delta B.1.617.2","voc"
"2683",2021-10-07,"Selangor",273,"Delta B.1.617.2","voc"
"2684",2021-10-07,"Kelantan",26,"Delta B.1.617.2","voc"
"2685",2021-10-07,"Sarawak",997,"Delta B.1.617.2","voc"
"2686",2021-10-07,"W.P. Kuala Lumpur",78,"Delta B.1.617.2","voc"
"2687",2021-10-07,"Kedah",44,"Delta B.1.617.2","voc"
"2688",2021-10-07,"Perak",21,"Delta B.1.617.2","voc"
"2689",2021-10-07,"Johor",97,"Delta B.1.617.2","voc"
"2690",2021-10-07,"W.P. Putrajaya",9,"Delta B.1.617.2","voc"
"2691",2021-10-07,"Terengganu",34,"Delta B.1.617.2","voc"
"2692",2021-10-07,"Negeri Sembilan",59,"Delta B.1.617.2","voc"
"2693",2021-10-07,"Sabah",73,"Delta B.1.617.2","voc"
"2694",2021-10-07,"Perlis",12,"Delta B.1.617.2","voc"
"2695",2021-10-07,"Pulau Pinang",100,"Delta B.1.617.2","voc"
"2696",2021-10-07,"Melaka",56,"Delta B.1.617.2","voc"
"2697",2021-10-07,"W.P. Labuan",12,"Delta B.1.617.2","voc"
"2698",2021-10-07,"Pahang",88,"Delta B.1.617.2","voc"
"2699",2021-10-07,"Malaysia",1979,"Delta B.1.617.2","voc"
"2700",2021-10-07,"Selangor",1,"Kappa B.1.617.1","voc"
"2701",2021-10-07,"Kelantan",0,"Kappa B.1.617.1","voc"
"2702",2021-10-07,"Sarawak",0,"Kappa B.1.617.1","voc"
"2703",2021-10-07,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"2704",2021-10-07,"Kedah",0,"Kappa B.1.617.1","voc"
"2705",2021-10-07,"Perak",0,"Kappa B.1.617.1","voc"
"2706",2021-10-07,"Johor",3,"Kappa B.1.617.1","voc"
"2707",2021-10-07,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"2708",2021-10-07,"Terengganu",0,"Kappa B.1.617.1","voc"
"2709",2021-10-07,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"2710",2021-10-07,"Sabah",0,"Kappa B.1.617.1","voc"
"2711",2021-10-07,"Perlis",0,"Kappa B.1.617.1","voc"
"2712",2021-10-07,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"2713",2021-10-07,"Melaka",0,"Kappa B.1.617.1","voc"
"2714",2021-10-07,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"2715",2021-10-07,"Pahang",0,"Kappa B.1.617.1","voc"
"2716",2021-10-07,"Malaysia",4,"Kappa B.1.617.1","voc"
"2717",2021-10-07,"Selangor",0,"Kappa B.1.617.1","voc"
"2718",2021-10-07,"Kelantan",0,"Kappa B.1.617.1","voc"
"2719",2021-10-07,"Sarawak",0,"Kappa B.1.617.1","voc"
"2720",2021-10-07,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"2721",2021-10-07,"Kedah",0,"Kappa B.1.617.1","voc"
"2722",2021-10-07,"Perak",0,"Kappa B.1.617.1","voc"
"2723",2021-10-07,"Johor",0,"Kappa B.1.617.1","voc"
"2724",2021-10-07,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"2725",2021-10-07,"Terengganu",0,"Kappa B.1.617.1","voc"
"2726",2021-10-07,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"2727",2021-10-07,"Sabah",0,"Kappa B.1.617.1","voc"
"2728",2021-10-07,"Perlis",0,"Kappa B.1.617.1","voc"
"2729",2021-10-07,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"2730",2021-10-07,"Melaka",0,"Kappa B.1.617.1","voc"
"2731",2021-10-07,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"2732",2021-10-07,"Pahang",0,"Kappa B.1.617.1","voc"
"2733",2021-10-07,"Malaysia",0,"Kappa B.1.617.1","voc"
"2734",2021-10-07,"Selangor",0,"Theta P.3","voi"
"2735",2021-10-07,"Kelantan",0,"Theta P.3","voi"
"2736",2021-10-07,"Sarawak",0,"Theta P.3","voi"
"2737",2021-10-07,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"2738",2021-10-07,"Kedah",0,"Theta P.3","voi"
"2739",2021-10-07,"Perak",0,"Theta P.3","voi"
"2740",2021-10-07,"Johor",0,"Theta P.3","voi"
"2741",2021-10-07,"W.P. Putrajaya",0,"Theta P.3","voi"
"2742",2021-10-07,"Terengganu",0,"Theta P.3","voi"
"2743",2021-10-07,"Negeri Sembilan",0,"Theta P.3","voi"
"2744",2021-10-07,"Sabah",0,"Theta P.3","voi"
"2745",2021-10-07,"Perlis",0,"Theta P.3","voi"
"2746",2021-10-07,"Pulau Pinang",0,"Theta P.3","voi"
"2747",2021-10-07,"Melaka",0,"Theta P.3","voi"
"2748",2021-10-07,"W.P. Labuan",0,"Theta P.3","voi"
"2749",2021-10-07,"Pahang",0,"Theta P.3","voi"
"2750",2021-10-07,"Malaysia",0,"Theta P.3","voi"
"2751",2021-10-07,"Selangor",0,"Theta P.3","voi"
"2752",2021-10-07,"Kelantan",0,"Theta P.3","voi"
"2753",2021-10-07,"Sarawak",13,"Theta P.3","voi"
"2754",2021-10-07,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"2755",2021-10-07,"Kedah",0,"Theta P.3","voi"
"2756",2021-10-07,"Perak",0,"Theta P.3","voi"
"2757",2021-10-07,"Johor",0,"Theta P.3","voi"
"2758",2021-10-07,"W.P. Putrajaya",0,"Theta P.3","voi"
"2759",2021-10-07,"Terengganu",0,"Theta P.3","voi"
"2760",2021-10-07,"Negeri Sembilan",0,"Theta P.3","voi"
"2761",2021-10-07,"Sabah",0,"Theta P.3","voi"
"2762",2021-10-07,"Perlis",0,"Theta P.3","voi"
"2763",2021-10-07,"Pulau Pinang",0,"Theta P.3","voi"
"2764",2021-10-07,"Melaka",0,"Theta P.3","voi"
"2765",2021-10-07,"W.P. Labuan",0,"Theta P.3","voi"
"2766",2021-10-07,"Pahang",0,"Theta P.3","voi"
"2767",2021-10-07,"Malaysia",13,"Theta P.3","voi"
"2768",2021-10-07,"Selangor",0,"Eta B.1.525","voi"
"2769",2021-10-07,"Kelantan",0,"Eta B.1.525","voi"
"2770",2021-10-07,"Sarawak",1,"Eta B.1.525","voi"
"2771",2021-10-07,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi"
"2772",2021-10-07,"Kedah",0,"Eta B.1.525","voi"
"2773",2021-10-07,"Perak",0,"Eta B.1.525","voi"
"2774",2021-10-07,"Johor",0,"Eta B.1.525","voi"
"2775",2021-10-07,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"2776",2021-10-07,"Terengganu",0,"Eta B.1.525","voi"
"2777",2021-10-07,"Negeri Sembilan",0,"Eta B.1.525","voi"
"2778",2021-10-07,"Sabah",0,"Eta B.1.525","voi"
"2779",2021-10-07,"Perlis",0,"Eta B.1.525","voi"
"2780",2021-10-07,"Pulau Pinang",0,"Eta B.1.525","voi"
"2781",2021-10-07,"Melaka",0,"Eta B.1.525","voi"
"2782",2021-10-07,"W.P. Labuan",0,"Eta B.1.525","voi"
"2783",2021-10-07,"Pahang",0,"Eta B.1.525","voi"
"2784",2021-10-07,"Malaysia",3,"Eta B.1.525","voi"
"2785",2021-10-07,"Selangor",0,"Eta B.1.525","voi"
"2786",2021-10-07,"Kelantan",0,"Eta B.1.525","voi"
"2787",2021-10-07,"Sarawak",0,"Eta B.1.525","voi"
"2788",2021-10-07,"W.P. Kuala Lumpur",0,"Eta B.1.525","voi"
"2789",2021-10-07,"Kedah",0,"Eta B.1.525","voi"
"2790",2021-10-07,"Perak",0,"Eta B.1.525","voi"
"2791",2021-10-07,"Johor",0,"Eta B.1.525","voi"
"2792",2021-10-07,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"2793",2021-10-07,"Terengganu",0,"Eta B.1.525","voi"
"2794",2021-10-07,"Negeri Sembilan",0,"Eta B.1.525","voi"
"2795",2021-10-07,"Sabah",0,"Eta B.1.525","voi"
"2796",2021-10-07,"Perlis",0,"Eta B.1.525","voi"
"2797",2021-10-07,"Pulau Pinang",0,"Eta B.1.525","voi"
"2798",2021-10-07,"Melaka",0,"Eta B.1.525","voi"
"2799",2021-10-07,"W.P. Labuan",0,"Eta B.1.525","voi"
"2800",2021-10-07,"Pahang",0,"Eta B.1.525","voi"
"2801",2021-10-07,"Malaysia",0,"Eta B.1.525","voi"
"2802",2021-10-19,"Selangor",2,"Alpha B.1.1.7","voc"
"2803",2021-10-19,"Kelantan",0,"Alpha B.1.1.7","voc"
"2804",2021-10-19,"Sarawak",0,"Alpha B.1.1.7","voc"
"2805",2021-10-19,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc"
"2806",2021-10-19,"Kedah",0,"Alpha B.1.1.7","voc"
"2807",2021-10-19,"Perak",0,"Alpha B.1.1.7","voc"
"2808",2021-10-19,"Johor",0,"Alpha B.1.1.7","voc"
"2809",2021-10-19,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"2810",2021-10-19,"Terengganu",0,"Alpha B.1.1.7","voc"
"2811",2021-10-19,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"2812",2021-10-19,"Sabah",0,"Alpha B.1.1.7","voc"
"2813",2021-10-19,"Perlis",0,"Alpha B.1.1.7","voc"
"2814",2021-10-19,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"2815",2021-10-19,"Melaka",0,"Alpha B.1.1.7","voc"
"2816",2021-10-19,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"2817",2021-10-19,"Pahang",0,"Alpha B.1.1.7","voc"
"2818",2021-10-19,"Malaysia",5,"Alpha B.1.1.7","voc"
"2819",2021-10-19,"Selangor",6,"Alpha B.1.1.7","voc"
"2820",2021-10-19,"Kelantan",0,"Alpha B.1.1.7","voc"
"2821",2021-10-19,"Sarawak",0,"Alpha B.1.1.7","voc"
"2822",2021-10-19,"W.P. Kuala Lumpur",0,"Alpha B.1.1.7","voc"
"2823",2021-10-19,"Kedah",0,"Alpha B.1.1.7","voc"
"2824",2021-10-19,"Perak",0,"Alpha B.1.1.7","voc"
"2825",2021-10-19,"Johor",0,"Alpha B.1.1.7","voc"
"2826",2021-10-19,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"2827",2021-10-19,"Terengganu",0,"Alpha B.1.1.7","voc"
"2828",2021-10-19,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"2829",2021-10-19,"Sabah",3,"Alpha B.1.1.7","voc"
"2830",2021-10-19,"Perlis",0,"Alpha B.1.1.7","voc"
"2831",2021-10-19,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"2832",2021-10-19,"Melaka",0,"Alpha B.1.1.7","voc"
"2833",2021-10-19,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"2834",2021-10-19,"Pahang",0,"Alpha B.1.1.7","voc"
"2835",2021-10-19,"Malaysia",9,"Alpha B.1.1.7","voc"
"2836",2021-10-19,"Selangor",0,"Beta B.1.351","voc"
"2837",2021-10-19,"Kelantan",0,"Beta B.1.351","voc"
"2838",2021-10-19,"Sarawak",1,"Beta B.1.351","voc"
"2839",2021-10-19,"W.P. Kuala Lumpur",0,"Beta B.1.351","voc"
"2840",2021-10-19,"Kedah",0,"Beta B.1.351","voc"
"2841",2021-10-19,"Perak",0,"Beta B.1.351","voc"
"2842",2021-10-19,"Johor",0,"Beta B.1.351","voc"
"2843",2021-10-19,"W.P. Putrajaya",0,"Beta B.1.351","voc"
"2844",2021-10-19,"Terengganu",0,"Beta B.1.351","voc"
"2845",2021-10-19,"Negeri Sembilan",0,"Beta B.1.351","voc"
"2846",2021-10-19,"Sabah",0,"Beta B.1.351","voc"
"2847",2021-10-19,"Perlis",0,"Beta B.1.351","voc"
"2848",2021-10-19,"Pulau Pinang",0,"Beta B.1.351","voc"
"2849",2021-10-19,"Melaka",0,"Beta B.1.351","voc"
"2850",2021-10-19,"W.P. Labuan",0,"Beta B.1.351","voc"
"2851",2021-10-19,"Pahang",0,"Beta B.1.351","voc"
"2852",2021-10-19,"Malaysia",1,"Beta B.1.351","voc"
"2853",2021-10-19,"Selangor",51,"Beta B.1.351","voc"
"2854",2021-10-19,"Kelantan",26,"Beta B.1.351","voc"
"2855",2021-10-19,"Sarawak",46,"Beta B.1.351","voc"
"2856",2021-10-19,"W.P. Kuala Lumpur",9,"Beta B.1.351","voc"
"2857",2021-10-19,"Kedah",14,"Beta B.1.351","voc"
"2858",2021-10-19,"Perak",16,"Beta B.1.351","voc"
"2859",2021-10-19,"Johor",10,"Beta B.1.351","voc"
"2860",2021-10-19,"W.P. Putrajaya",3,"Beta B.1.351","voc"
"2861",2021-10-19,"Terengganu",9,"Beta B.1.351","voc"
"2862",2021-10-19,"Negeri Sembilan",4,"Beta B.1.351","voc"
"2863",2021-10-19,"Sabah",11,"Beta B.1.351","voc"
"2864",2021-10-19,"Perlis",4,"Beta B.1.351","voc"
"2865",2021-10-19,"Pulau Pinang",9,"Beta B.1.351","voc"
"2866",2021-10-19,"Melaka",7,"Beta B.1.351","voc"
"2867",2021-10-19,"W.P. Labuan",0,"Beta B.1.351","voc"
"2868",2021-10-19,"Pahang",4,"Beta B.1.351","voc"
"2869",2021-10-19,"Malaysia",223,"Beta B.1.351","voc"
"2870",2021-10-19,"Selangor",3,"Delta B.1.617.2","voc"
"2871",2021-10-19,"Kelantan",0,"Delta B.1.617.2","voc"
"2872",2021-10-19,"Sarawak",1,"Delta B.1.617.2","voc"
"2873",2021-10-19,"W.P. Kuala Lumpur",7,"Delta B.1.617.2","voc"
"2874",2021-10-19,"Kedah",0,"Delta B.1.617.2","voc"
"2875",2021-10-19,"Perak",0,"Delta B.1.617.2","voc"
"2876",2021-10-19,"Johor",1,"Delta B.1.617.2","voc"
"2877",2021-10-19,"W.P. Putrajaya",0,"Delta B.1.617.2","voc"
"2878",2021-10-19,"Terengganu",0,"Delta B.1.617.2","voc"
"2879",2021-10-19,"Negeri Sembilan",0,"Delta B.1.617.2","voc"
"2880",2021-10-19,"Sabah",0,"Delta B.1.617.2","voc"
"2881",2021-10-19,"Perlis",0,"Delta B.1.617.2","voc"
"2882",2021-10-19,"Pulau Pinang",1,"Delta B.1.617.2","voc"
"2883",2021-10-19,"Melaka",0,"Delta B.1.617.2","voc"
"2884",2021-10-19,"W.P. Labuan",4,"Delta B.1.617.2","voc"
"2885",2021-10-19,"Pahang",0,"Delta B.1.617.2","voc"
"2886",2021-10-19,"Malaysia",17,"Delta B.1.617.2","voc"
"2887",2021-10-19,"Selangor",286,"Delta B.1.617.2","voc"
"2888",2021-10-19,"Kelantan",27,"Delta B.1.617.2","voc"
"2889",2021-10-19,"Sarawak",999,"Delta B.1.617.2","voc"
"2890",2021-10-19,"W.P. Kuala Lumpur",91,"Delta B.1.617.2","voc"
"2891",2021-10-19,"Kedah",45,"Delta B.1.617.2","voc"
"2892",2021-10-19,"Perak",21,"Delta B.1.617.2","voc"
"2893",2021-10-19,"Johor",140,"Delta B.1.617.2","voc"
"2894",2021-10-19,"W.P. Putrajaya",10,"Delta B.1.617.2","voc"
"2895",2021-10-19,"Terengganu",35,"Delta B.1.617.2","voc"
"2896",2021-10-19,"Negeri Sembilan",77,"Delta B.1.617.2","voc"
"2897",2021-10-19,"Sabah",86,"Delta B.1.617.2","voc"
"2898",2021-10-19,"Perlis",13,"Delta B.1.617.2","voc"
"2899",2021-10-19,"Pulau Pinang",106,"Delta B.1.617.2","voc"
"2900",2021-10-19,"Melaka",71,"Delta B.1.617.2","voc"
"2901",2021-10-19,"W.P. Labuan",12,"Delta B.1.617.2","voc"
"2902",2021-10-19,"Pahang",92,"Delta B.1.617.2","voc"
"2903",2021-10-19,"Malaysia",2111,"Delta B.1.617.2","voc"
"2904",2021-10-19,"Selangor",1,"Kappa B.1.617.1","voc"
"2905",2021-10-19,"Kelantan",0,"Kappa B.1.617.1","voc"
"2906",2021-10-19,"Sarawak",0,"Kappa B.1.617.1","voc"
"2907",2021-10-19,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"2908",2021-10-19,"Kedah",0,"Kappa B.1.617.1","voc"
"2909",2021-10-19,"Perak",0,"Kappa B.1.617.1","voc"
"2910",2021-10-19,"Johor",3,"Kappa B.1.617.1","voc"
"2911",2021-10-19,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"2912",2021-10-19,"Terengganu",0,"Kappa B.1.617.1","voc"
"2913",2021-10-19,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"2914",2021-10-19,"Sabah",0,"Kappa B.1.617.1","voc"
"2915",2021-10-19,"Perlis",0,"Kappa B.1.617.1","voc"
"2916",2021-10-19,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"2917",2021-10-19,"Melaka",0,"Kappa B.1.617.1","voc"
"2918",2021-10-19,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"2919",2021-10-19,"Pahang",0,"Kappa B.1.617.1","voc"
"2920",2021-10-19,"Malaysia",4,"Kappa B.1.617.1","voc"
"2921",2021-10-19,"Selangor",0,"Kappa B.1.617.1","voc"
"2922",2021-10-19,"Kelantan",0,"Kappa B.1.617.1","voc"
"2923",2021-10-19,"Sarawak",0,"Kappa B.1.617.1","voc"
"2924",2021-10-19,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"2925",2021-10-19,"Kedah",0,"Kappa B.1.617.1","voc"
"2926",2021-10-19,"Perak",0,"Kappa B.1.617.1","voc"
"2927",2021-10-19,"Johor",0,"Kappa B.1.617.1","voc"
"2928",2021-10-19,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"2929",2021-10-19,"Terengganu",0,"Kappa B.1.617.1","voc"
"2930",2021-10-19,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"2931",2021-10-19,"Sabah",0,"Kappa B.1.617.1","voc"
"2932",2021-10-19,"Perlis",0,"Kappa B.1.617.1","voc"
"2933",2021-10-19,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"2934",2021-10-19,"Melaka",0,"Kappa B.1.617.1","voc"
"2935",2021-10-19,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"2936",2021-10-19,"Pahang",0,"Kappa B.1.617.1","voc"
"2937",2021-10-19,"Malaysia",0,"Kappa B.1.617.1","voc"
"2938",2021-10-19,"Selangor",0,"Theta P.3","voi"
"2939",2021-10-19,"Kelantan",0,"Theta P.3","voi"
"2940",2021-10-19,"Sarawak",0,"Theta P.3","voi"
"2941",2021-10-19,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"2942",2021-10-19,"Kedah",0,"Theta P.3","voi"
"2943",2021-10-19,"Perak",0,"Theta P.3","voi"
"2944",2021-10-19,"Johor",0,"Theta P.3","voi"
"2945",2021-10-19,"W.P. Putrajaya",0,"Theta P.3","voi"
"2946",2021-10-19,"Terengganu",0,"Theta P.3","voi"
"2947",2021-10-19,"Negeri Sembilan",0,"Theta P.3","voi"
"2948",2021-10-19,"Sabah",0,"Theta P.3","voi"
"2949",2021-10-19,"Perlis",0,"Theta P.3","voi"
"2950",2021-10-19,"Pulau Pinang",0,"Theta P.3","voi"
"2951",2021-10-19,"Melaka",0,"Theta P.3","voi"
"2952",2021-10-19,"W.P. Labuan",0,"Theta P.3","voi"
"2953",2021-10-19,"Pahang",0,"Theta P.3","voi"
"2954",2021-10-19,"Malaysia",0,"Theta P.3","voi"
